entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfEmployeeBenefitsExpense,DisclosureOfEquity,DisclosureOfOwnership,DisclosureOfTaxExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
35848363,2013-04-08,2014-04-07,duration_ResultDistributionDimension_RetainedEarningsMember_only_previous,,http://regnskaber.virk.dk/36384853/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU5LzA0LzNlL2Q5YTktNDQ4ZS05MDRlLThhZWUwNzQzMWI3ZA.pdf,http://regnskaber.virk.dk/36384853/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzQ3L2E2LzA0LzZjOGItNGIyMS05NmNlLTIzMWM0ZWYwMDU1Zg.xml,Danmark,DK,Odense SV,5250.0,3a,ElmegÃ¥rdsvej,Danmark,DK,Tommerup,5690.0,176.0,StÃ¦rmosevej,5250  Odense SV,ElmegÃ¥rdsvej 3a,"<p><span style=""font-weight: 700;"">Til den daglige ledelse i Kewrose Holding IVS</span></p>",Regnskabsklasse B,2015-12-15,2015-12-16,2016-01-25,Registreret revisor,"<p><span style=""font-weight: 400;"">Selskabets hovedaktivitet er salg af specialdesignede trÃ¦ningsmaskiner.</span></p>","<p><span style=""font-weight: 400;"">Der er fra balancedagen og frem til i dag ikke indtruffet hÃ¦ndelser, som vÃ¦sentligt vil kunne pÃ¥virke egenkapitalen.</span></p>","<p><span style=""font-weight: 700;"">Personaleomkostninger</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">LÃ¸n og gager</span></td><td></td><td></td><td><span style=""font-weight: 400;"">-103.037</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">-103.037</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 400;"">Selskabet har i det forlÃ¸bne Ã¥r beskÃ¦ftiget ca. 1 person.</span></p>","<p><span style=""font-weight: 700;"">Egenkapital </span></p><p><br /><span style=""font-weight: 700;"">Virksomhedskapital</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">1.670</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">BevÃ¦gelser i Ã¥ret</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">1.670</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 700;"">OverfÃ¸rt resultat</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">OverfÃ¸rt resultat indevÃ¦rende Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">8.528</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">8.528</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 700;"">ForeslÃ¥et udbytte</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">Udloddet ordinÃ¦rt udbytte</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">ForeslÃ¥et udbytte indevÃ¦rende Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">0</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">I alt egenkapital</span></td><td></td><td></td><td><span style=""font-weight: 700;"">10.198</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table>","<p><span style=""font-weight: 700;"">Oplysning om ejerskab </span></p><p><br /><span style=""font-weight: 400;"">Selskabet har registreret fÃ¸lgende anpartshavere med mere end 5% af selskabskapitalens stemmerettigheder eller pÃ¥lydende vÃ¦rdi:</span></p><p><br /><span style=""font-weight: 400;"">100 % Richard Francis Kelly, StÃ¦rmosevej 176, 5690 Assens</span></p>","<p><span style=""font-weight: 700;"">Skat af Ã¥rets resultat</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Aktuel skat</span></td><td></td><td></td><td><span style=""font-weight: 400;"">-3.684</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">Regulering vedrÃ¸rende tidligere Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">-3.684</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table>",41992719.0,35848363.0,41992719.0,Ãrsrapport,Erik Holm,Richard Kelly,Richard F. Kelly,"Revifyn ApS, registrerede revisorer",Kewrose Holding IVS,"Revifyn ApS, registrerede revisorer",Odense,2013-04-08,2014-04-07,0.0,Assens Kommune,2015-09-30,2014-04-08,false,false,2015-12-16,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21918687,indberetninger-20180424,2.5118406,35848363.0,,2018-03-28T17:05:17.910Z,2016-01-25T09:07:07.211Z,regnskab,0.0,,2015-09-30,2014-04-08,X16-AP-02-XV,2016-01-25T09:07:18.423Z,,,,,,,,,,,,,,,,,,,,,,,,,
35848363,2013-04-08,2014-04-07,duration_only_previous,,http://regnskaber.virk.dk/36384853/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU5LzA0LzNlL2Q5YTktNDQ4ZS05MDRlLThhZWUwNzQzMWI3ZA.pdf,http://regnskaber.virk.dk/36384853/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzQ3L2E2LzA0LzZjOGItNGIyMS05NmNlLTIzMWM0ZWYwMDU1Zg.xml,Danmark,DK,Odense SV,5250.0,3a,ElmegÃ¥rdsvej,Danmark,DK,Tommerup,5690.0,176.0,StÃ¦rmosevej,5250  Odense SV,ElmegÃ¥rdsvej 3a,"<p><span style=""font-weight: 700;"">Til den daglige ledelse i Kewrose Holding IVS</span></p>",Regnskabsklasse B,2015-12-15,2015-12-16,2016-01-25,Registreret revisor,"<p><span style=""font-weight: 400;"">Selskabets hovedaktivitet er salg af specialdesignede trÃ¦ningsmaskiner.</span></p>","<p><span style=""font-weight: 400;"">Der er fra balancedagen og frem til i dag ikke indtruffet hÃ¦ndelser, som vÃ¦sentligt vil kunne pÃ¥virke egenkapitalen.</span></p>","<p><span style=""font-weight: 700;"">Personaleomkostninger</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">LÃ¸n og gager</span></td><td></td><td></td><td><span style=""font-weight: 400;"">-103.037</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">-103.037</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 400;"">Selskabet har i det forlÃ¸bne Ã¥r beskÃ¦ftiget ca. 1 person.</span></p>","<p><span style=""font-weight: 700;"">Egenkapital </span></p><p><br /><span style=""font-weight: 700;"">Virksomhedskapital</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">1.670</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">BevÃ¦gelser i Ã¥ret</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">1.670</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 700;"">OverfÃ¸rt resultat</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">OverfÃ¸rt resultat indevÃ¦rende Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">8.528</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">8.528</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 700;"">ForeslÃ¥et udbytte</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">Udloddet ordinÃ¦rt udbytte</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">ForeslÃ¥et udbytte indevÃ¦rende Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">0</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">I alt egenkapital</span></td><td></td><td></td><td><span style=""font-weight: 700;"">10.198</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table>","<p><span style=""font-weight: 700;"">Oplysning om ejerskab </span></p><p><br /><span style=""font-weight: 400;"">Selskabet har registreret fÃ¸lgende anpartshavere med mere end 5% af selskabskapitalens stemmerettigheder eller pÃ¥lydende vÃ¦rdi:</span></p><p><br /><span style=""font-weight: 400;"">100 % Richard Francis Kelly, StÃ¦rmosevej 176, 5690 Assens</span></p>","<p><span style=""font-weight: 700;"">Skat af Ã¥rets resultat</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Aktuel skat</span></td><td></td><td></td><td><span style=""font-weight: 400;"">-3.684</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">Regulering vedrÃ¸rende tidligere Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">-3.684</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table>",41992719.0,35848363.0,41992719.0,Ãrsrapport,Erik Holm,Richard Kelly,Richard F. Kelly,"Revifyn ApS, registrerede revisorer",Kewrose Holding IVS,"Revifyn ApS, registrerede revisorer",Odense,2013-04-08,2014-04-07,0.0,Assens Kommune,2015-09-30,2014-04-08,false,false,2015-12-16,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21918687,indberetninger-20180424,2.5118406,35848363.0,,2018-03-28T17:05:17.910Z,2016-01-25T09:07:07.211Z,regnskab,0.0,,2015-09-30,2014-04-08,X16-AP-02-XV,2016-01-25T09:07:18.423Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
35848363,2014-04-07,2014-04-07,instant_only_previous,,http://regnskaber.virk.dk/36384853/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU5LzA0LzNlL2Q5YTktNDQ4ZS05MDRlLThhZWUwNzQzMWI3ZA.pdf,http://regnskaber.virk.dk/36384853/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzQ3L2E2LzA0LzZjOGItNGIyMS05NmNlLTIzMWM0ZWYwMDU1Zg.xml,Danmark,DK,Odense SV,5250.0,3a,ElmegÃ¥rdsvej,Danmark,DK,Tommerup,5690.0,176.0,StÃ¦rmosevej,5250  Odense SV,ElmegÃ¥rdsvej 3a,"<p><span style=""font-weight: 700;"">Til den daglige ledelse i Kewrose Holding IVS</span></p>",Regnskabsklasse B,2015-12-15,2015-12-16,2016-01-25,Registreret revisor,"<p><span style=""font-weight: 400;"">Selskabets hovedaktivitet er salg af specialdesignede trÃ¦ningsmaskiner.</span></p>","<p><span style=""font-weight: 400;"">Der er fra balancedagen og frem til i dag ikke indtruffet hÃ¦ndelser, som vÃ¦sentligt vil kunne pÃ¥virke egenkapitalen.</span></p>","<p><span style=""font-weight: 700;"">Personaleomkostninger</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">LÃ¸n og gager</span></td><td></td><td></td><td><span style=""font-weight: 400;"">-103.037</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">-103.037</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 400;"">Selskabet har i det forlÃ¸bne Ã¥r beskÃ¦ftiget ca. 1 person.</span></p>","<p><span style=""font-weight: 700;"">Egenkapital </span></p><p><br /><span style=""font-weight: 700;"">Virksomhedskapital</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">1.670</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">BevÃ¦gelser i Ã¥ret</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">1.670</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 700;"">OverfÃ¸rt resultat</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">OverfÃ¸rt resultat indevÃ¦rende Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">8.528</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">8.528</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 700;"">ForeslÃ¥et udbytte</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">Udloddet ordinÃ¦rt udbytte</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">ForeslÃ¥et udbytte indevÃ¦rende Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">0</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">I alt egenkapital</span></td><td></td><td></td><td><span style=""font-weight: 700;"">10.198</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table>","<p><span style=""font-weight: 700;"">Oplysning om ejerskab </span></p><p><br /><span style=""font-weight: 400;"">Selskabet har registreret fÃ¸lgende anpartshavere med mere end 5% af selskabskapitalens stemmerettigheder eller pÃ¥lydende vÃ¦rdi:</span></p><p><br /><span style=""font-weight: 400;"">100 % Richard Francis Kelly, StÃ¦rmosevej 176, 5690 Assens</span></p>","<p><span style=""font-weight: 700;"">Skat af Ã¥rets resultat</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Aktuel skat</span></td><td></td><td></td><td><span style=""font-weight: 400;"">-3.684</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">Regulering vedrÃ¸rende tidligere Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">-3.684</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table>",41992719.0,35848363.0,41992719.0,Ãrsrapport,Erik Holm,Richard Kelly,Richard F. Kelly,"Revifyn ApS, registrerede revisorer",Kewrose Holding IVS,"Revifyn ApS, registrerede revisorer",Odense,2013-04-08,2014-04-07,,Assens Kommune,2015-09-30,2014-04-08,false,false,2015-12-16,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21918687,indberetninger-20180424,2.5118406,35848363.0,,2018-03-28T17:05:17.910Z,2016-01-25T09:07:07.211Z,regnskab,0.0,,2015-09-30,2014-04-08,X16-AP-02-XV,2016-01-25T09:07:18.423Z,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35848363,2014-04-08,2015-09-30,duration_IdentificationOfAuditorDimension_auditorIdentifier_only_1,,http://regnskaber.virk.dk/36384853/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU5LzA0LzNlL2Q5YTktNDQ4ZS05MDRlLThhZWUwNzQzMWI3ZA.pdf,http://regnskaber.virk.dk/36384853/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzQ3L2E2LzA0LzZjOGItNGIyMS05NmNlLTIzMWM0ZWYwMDU1Zg.xml,Danmark,DK,Odense SV,5250.0,3a,ElmegÃ¥rdsvej,Danmark,DK,Tommerup,5690.0,176.0,StÃ¦rmosevej,5250  Odense SV,ElmegÃ¥rdsvej 3a,"<p><span style=""font-weight: 700;"">Til den daglige ledelse i Kewrose Holding IVS</span></p>",Regnskabsklasse B,2015-12-15,2015-12-16,2016-01-25,Registreret revisor,"<p><span style=""font-weight: 400;"">Selskabets hovedaktivitet er salg af specialdesignede trÃ¦ningsmaskiner.</span></p>","<p><span style=""font-weight: 400;"">Der er fra balancedagen og frem til i dag ikke indtruffet hÃ¦ndelser, som vÃ¦sentligt vil kunne pÃ¥virke egenkapitalen.</span></p>","<p><span style=""font-weight: 700;"">Personaleomkostninger</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">LÃ¸n og gager</span></td><td></td><td></td><td><span style=""font-weight: 400;"">-103.037</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">-103.037</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 400;"">Selskabet har i det forlÃ¸bne Ã¥r beskÃ¦ftiget ca. 1 person.</span></p>","<p><span style=""font-weight: 700;"">Egenkapital </span></p><p><br /><span style=""font-weight: 700;"">Virksomhedskapital</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">1.670</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">BevÃ¦gelser i Ã¥ret</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">1.670</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 700;"">OverfÃ¸rt resultat</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">OverfÃ¸rt resultat indevÃ¦rende Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">8.528</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">8.528</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><p><span style=""font-weight: 700;"">ForeslÃ¥et udbytte</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">Udloddet ordinÃ¦rt udbytte</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">ForeslÃ¥et udbytte indevÃ¦rende Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">0</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">I alt egenkapital</span></td><td></td><td></td><td><span style=""font-weight: 700;"">10.198</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table>","<p><span style=""font-weight: 700;"">Oplysning om ejerskab </span></p><p><br /><span style=""font-weight: 400;"">Selskabet har registreret fÃ¸lgende anpartshavere med mere end 5% af selskabskapitalens stemmerettigheder eller pÃ¥lydende vÃ¦rdi:</span></p><p><br /><span style=""font-weight: 400;"">100 % Richard Francis Kelly, StÃ¦rmosevej 176, 5690 Assens</span></p>","<p><span style=""font-weight: 700;"">Skat af Ã¥rets resultat</span></p><table class=""richtext-table""><thead><tr><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Aktuel skat</span></td><td></td><td></td><td><span style=""font-weight: 400;"">-3.684</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td><span style=""font-weight: 400;"">Regulering vedrÃ¸rende tidligere Ã¥r</span></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td><span style=""font-weight: 700;"">-3.684</span></td><td></td><td><span style=""font-weight: 700;"">0</span></td></tr></table>",41992719.0,35848363.0,41992719.0,Ãrsrapport,Erik Holm,Richard Kelly,Richard F. Kelly,"Revifyn ApS, registrerede revisorer",Kewrose Holding IVS,"Revifyn ApS, registrerede revisorer",Odense,2013-04-08,2014-04-07,,Assens Kommune,2015-09-30,2014-04-08,false,false,2015-12-16,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21918687,indberetninger-20180424,2.5118406,35848363.0,,2018-03-28T17:05:17.910Z,2016-01-25T09:07:07.211Z,regnskab,0.0,,2015-09-30,2014-04-08,X16-AP-02-XV,2016-01-25T09:07:18.423Z,,,,,,,,,,,,,,,,,,,,,,,,,
