entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherLongtermPayables,OtherLongtermReceivables,OtherProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfInvestments,OtherAdjustmentsRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear,NameAndSurnameOfMemberOfSupervisoryBoard
52159113,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZiLzczL2UwLzA3MzYtNGZkOS1iZGM0LTYyZmFlNzQ5ZmNmMw.pdf,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y0LzgxLzA0LzJmNTAtNDA0Mi05YjUwLTVmY2I2OTA0ZDJlYg.xml,true,Frederikshavn,9900.0,Rimmens Alle 89,Frederikshavn,9900.0,157.0,SÃ¸ndergade,Aarhus C,8000.0,"DOKK1 Hack Kampmanns Plads 2, Niveau 3",9900 Frederikshavn,SÃ¸ndergade 246,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i UggerhÃ¸j Finans A/S,-110.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",-153021.0,2017-12-06,1961-05-25,2018-01-03,698295.0,1258869.0,52159113.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret          1. oktober 2016 - 30. september 2017 for UggerhÃ¸j Finans A/S.,47314.0,23059.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,762017.0,119952.0,5350572.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Thomsen,Sten UggerhÃ¸j,Nordjyske Bank,DLA Piper Denmark Advokatpartnerselskab,UggerhÃ¸j Finans A/S,BDO Statsautoriseret revisionsaktieselskab,1435357.0,178723.0,673340.0,58771.0,Frederikshavn,2015-10-01,2016-09-30,-472556.0,-625687.0,560574.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,true,2017-12-06,Frederikshavn,-153131.0,Formand,urn:ofk:oid:24936613,indberetninger-20180424,2.5124211,52159113.0,,2018-04-03T14:46:53.771Z,2018-01-10T12:49:50.241Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-75-ND,2018-01-10T12:49:50.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52159113,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZiLzczL2UwLzA3MzYtNGZkOS1iZGM0LTYyZmFlNzQ5ZmNmMw.pdf,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y0LzgxLzA0LzJmNTAtNDA0Mi05YjUwLTVmY2I2OTA0ZDJlYg.xml,true,Frederikshavn,9900.0,Rimmens Alle 89,Frederikshavn,9900.0,157.0,SÃ¸ndergade,Aarhus C,8000.0,"DOKK1 Hack Kampmanns Plads 2, Niveau 3",9900 Frederikshavn,SÃ¸ndergade 246,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i UggerhÃ¸j Finans A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-06,1961-05-25,2018-01-03,,,52159113.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret          1. oktober 2016 - 30. september 2017 for UggerhÃ¸j Finans A/S.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,5350572.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Thomsen,Sten UggerhÃ¸j,Nordjyske Bank,DLA Piper Denmark Advokatpartnerselskab,UggerhÃ¸j Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikshavn,2015-10-01,2016-09-30,-472556.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,true,2017-12-06,Frederikshavn,,Formand,urn:ofk:oid:24936613,indberetninger-20180424,2.5124211,52159113.0,,2018-04-03T14:46:53.771Z,2018-01-10T12:49:50.241Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-75-ND,2018-01-10T12:49:50.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52159113,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZiLzczL2UwLzA3MzYtNGZkOS1iZGM0LTYyZmFlNzQ5ZmNmMw.pdf,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y0LzgxLzA0LzJmNTAtNDA0Mi05YjUwLTVmY2I2OTA0ZDJlYg.xml,true,Frederikshavn,9900.0,Rimmens Alle 89,Frederikshavn,9900.0,157.0,SÃ¸ndergade,Aarhus C,8000.0,"DOKK1 Hack Kampmanns Plads 2, Niveau 3",9900 Frederikshavn,SÃ¸ndergade 246,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i UggerhÃ¸j Finans A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-06,1961-05-25,2018-01-03,,,52159113.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret          1. oktober 2016 - 30. september 2017 for UggerhÃ¸j Finans A/S.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,5350572.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Thomsen,Sten UggerhÃ¸j,Nordjyske Bank,DLA Piper Denmark Advokatpartnerselskab,UggerhÃ¸j Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,true,2017-12-06,Frederikshavn,,Formand,urn:ofk:oid:24936613,indberetninger-20180424,2.5124211,52159113.0,,2018-04-03T14:46:53.771Z,2018-01-10T12:49:50.241Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-75-ND,2018-01-10T12:49:50.389Z,33911029.0,69221.0,500000.0,5556274.0,1269213.0,29019206.0,33911029.0,28229185.0,1511607.0,517366.0,8258059.0,8099059.0,31800026.0,1.0,494241.0,159000.0,500000.0,63976.0,1717660.0,46414.0,17204.0,30288419.0,125570.0,61594.0,5056274.0,7650.0,1717660.0,19971126.0,521423.0,19118775.0,324122.0,148994.0,157924.0,276864.0,0.0,,,,,,,,,,,,,,,
52159113,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZiLzczL2UwLzA3MzYtNGZkOS1iZGM0LTYyZmFlNzQ5ZmNmMw.pdf,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y0LzgxLzA0LzJmNTAtNDA0Mi05YjUwLTVmY2I2OTA0ZDJlYg.xml,true,Frederikshavn,9900.0,Rimmens Alle 89,Frederikshavn,9900.0,157.0,SÃ¸ndergade,Aarhus C,8000.0,"DOKK1 Hack Kampmanns Plads 2, Niveau 3",9900 Frederikshavn,SÃ¸ndergade 246,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i UggerhÃ¸j Finans A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-06,1961-05-25,2018-01-03,,,52159113.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret          1. oktober 2016 - 30. september 2017 for UggerhÃ¸j Finans A/S.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,5350572.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Thomsen,Sten UggerhÃ¸j,Nordjyske Bank,DLA Piper Denmark Advokatpartnerselskab,UggerhÃ¸j Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,true,2017-12-06,Frederikshavn,,Formand,urn:ofk:oid:24936613,indberetninger-20180424,2.5124211,52159113.0,,2018-04-03T14:46:53.771Z,2018-01-10T12:49:50.241Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-75-ND,2018-01-10T12:49:50.389Z,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52159113,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZiLzczL2UwLzA3MzYtNGZkOS1iZGM0LTYyZmFlNzQ5ZmNmMw.pdf,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y0LzgxLzA0LzJmNTAtNDA0Mi05YjUwLTVmY2I2OTA0ZDJlYg.xml,true,Frederikshavn,9900.0,Rimmens Alle 89,Frederikshavn,9900.0,157.0,SÃ¸ndergade,Aarhus C,8000.0,"DOKK1 Hack Kampmanns Plads 2, Niveau 3",9900 Frederikshavn,SÃ¸ndergade 246,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i UggerhÃ¸j Finans A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-06,1961-05-25,2018-01-03,,,52159113.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret          1. oktober 2016 - 30. september 2017 for UggerhÃ¸j Finans A/S.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,5350572.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Thomsen,Sten UggerhÃ¸j,Nordjyske Bank,DLA Piper Denmark Advokatpartnerselskab,UggerhÃ¸j Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,true,2017-12-06,Frederikshavn,,Formand,urn:ofk:oid:24936613,indberetninger-20180424,2.5124211,52159113.0,,2018-04-03T14:46:53.771Z,2018-01-10T12:49:50.241Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-75-ND,2018-01-10T12:49:50.389Z,,,,5056274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52159113,2016-10-01,2016-10-01,c428,,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZiLzczL2UwLzA3MzYtNGZkOS1iZGM0LTYyZmFlNzQ5ZmNmMw.pdf,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y0LzgxLzA0LzJmNTAtNDA0Mi05YjUwLTVmY2I2OTA0ZDJlYg.xml,true,Frederikshavn,9900.0,Rimmens Alle 89,Frederikshavn,9900.0,157.0,SÃ¸ndergade,Aarhus C,8000.0,"DOKK1 Hack Kampmanns Plads 2, Niveau 3",9900 Frederikshavn,SÃ¸ndergade 246,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i UggerhÃ¸j Finans A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-06,1961-05-25,2018-01-03,,,52159113.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret          1. oktober 2016 - 30. september 2017 for UggerhÃ¸j Finans A/S.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,5350572.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Thomsen,Sten UggerhÃ¸j,Nordjyske Bank,DLA Piper Denmark Advokatpartnerselskab,UggerhÃ¸j Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,true,2017-12-06,Frederikshavn,,Formand,urn:ofk:oid:24936613,indberetninger-20180424,2.5124211,52159113.0,,2018-04-03T14:46:53.771Z,2018-01-10T12:49:50.241Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-75-ND,2018-01-10T12:49:50.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5907058.0,34926264.0,,,,,,,,,,,,,
52159113,2016-10-01,2016-10-01,c440,,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZiLzczL2UwLzA3MzYtNGZkOS1iZGM0LTYyZmFlNzQ5ZmNmMw.pdf,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y0LzgxLzA0LzJmNTAtNDA0Mi05YjUwLTVmY2I2OTA0ZDJlYg.xml,true,Frederikshavn,9900.0,Rimmens Alle 89,Frederikshavn,9900.0,157.0,SÃ¸ndergade,Aarhus C,8000.0,"DOKK1 Hack Kampmanns Plads 2, Niveau 3",9900 Frederikshavn,SÃ¸ndergade 246,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i UggerhÃ¸j Finans A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-06,1961-05-25,2018-01-03,,,52159113.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret          1. oktober 2016 - 30. september 2017 for UggerhÃ¸j Finans A/S.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,5350572.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Thomsen,Sten UggerhÃ¸j,Nordjyske Bank,DLA Piper Denmark Advokatpartnerselskab,UggerhÃ¸j Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,true,2017-12-06,Frederikshavn,,Formand,urn:ofk:oid:24936613,indberetninger-20180424,2.5124211,52159113.0,,2018-04-03T14:46:53.771Z,2018-01-10T12:49:50.241Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-75-ND,2018-01-10T12:49:50.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53667.0,1322880.0,,,,,,,,,,,,,
52159113,2016-10-01,2016-10-01,c548,,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZiLzczL2UwLzA3MzYtNGZkOS1iZGM0LTYyZmFlNzQ5ZmNmMw.pdf,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y0LzgxLzA0LzJmNTAtNDA0Mi05YjUwLTVmY2I2OTA0ZDJlYg.xml,true,Frederikshavn,9900.0,Rimmens Alle 89,Frederikshavn,9900.0,157.0,SÃ¸ndergade,Aarhus C,8000.0,"DOKK1 Hack Kampmanns Plads 2, Niveau 3",9900 Frederikshavn,SÃ¸ndergade 246,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i UggerhÃ¸j Finans A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-06,1961-05-25,2018-01-03,,,52159113.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret          1. oktober 2016 - 30. september 2017 for UggerhÃ¸j Finans A/S.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,5350572.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Thomsen,Sten UggerhÃ¸j,Nordjyske Bank,DLA Piper Denmark Advokatpartnerselskab,UggerhÃ¸j Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,true,2017-12-06,Frederikshavn,,Formand,urn:ofk:oid:24936613,indberetninger-20180424,2.5124211,52159113.0,,2018-04-03T14:46:53.771Z,2018-01-10T12:49:50.241Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-75-ND,2018-01-10T12:49:50.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2586944.0,3104310.0,,,,,,,,,,,
52159113,2016-10-01,2016-10-01,c554,,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZiLzczL2UwLzA3MzYtNGZkOS1iZGM0LTYyZmFlNzQ5ZmNmMw.pdf,http://regnskaber.virk.dk/31195125/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Y0LzgxLzA0LzJmNTAtNDA0Mi05YjUwLTVmY2I2OTA0ZDJlYg.xml,true,Frederikshavn,9900.0,Rimmens Alle 89,Frederikshavn,9900.0,157.0,SÃ¸ndergade,Aarhus C,8000.0,"DOKK1 Hack Kampmanns Plads 2, Niveau 3",9900 Frederikshavn,SÃ¸ndergade 246,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i UggerhÃ¸j Finans A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-06,1961-05-25,2018-01-03,,,52159113.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret          1. oktober 2016 - 30. september 2017 for UggerhÃ¸j Finans A/S.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,5350572.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Thomsen,Sten UggerhÃ¸j,Nordjyske Bank,DLA Piper Denmark Advokatpartnerselskab,UggerhÃ¸j Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,true,2017-12-06,Frederikshavn,,Formand,urn:ofk:oid:24936613,indberetninger-20180424,2.5124211,52159113.0,,2018-04-03T14:46:53.771Z,2018-01-10T12:49:50.241Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-75-ND,2018-01-10T12:49:50.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26688.0,520929.0,,,,,,,,,,,
