entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
31061024,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E3LzkzLzBhL2U3MmItNDYzNi05NjE5LWEyMGM2YmE2OGFhMA.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzc5L2I1LzQyL2ZmZTgtNGQ2ZS1hZDJjLWJiOTE2ZmExNzUzYw.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzVhLzBlLzhjL2FiYzEtNDhmYS1iYmViLWYyY2Q3MGFjMDI0Zg.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhustorvet 7,Til den daglige ledelse i H. & H. Frederiksen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>",7500.0,36632.0,31061024.0,1004021679.0,44132.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 0 ansat. Der er ikke udbetalt lÃ¸n i regnskabsÃ¥ret.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bodil Bagh,Ulla Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2015-01-01,2015-12-31,37521.0,36632.0,36632.0,2016-12-31,2016-01-01,true,false,2017-05-09,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,-889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23842033,indberetninger-20180424,2.595548,31061024.0,,2018-03-27T23:00:37.514Z,2017-05-10T11:40:45.620Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NS,2017-05-10T11:40:45.893Z,,,,,,,,,,,,,,,,,,,,,
31061024,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E3LzkzLzBhL2U3MmItNDYzNi05NjE5LWEyMGM2YmE2OGFhMA.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzc5L2I1LzQyL2ZmZTgtNGQ2ZS1hZDJjLWJiOTE2ZmExNzUzYw.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzVhLzBlLzhjL2FiYzEtNDhmYS1iYmViLWYyY2Q3MGFjMDI0Zg.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhustorvet 7,Til den daglige ledelse i H. & H. Frederiksen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>",,,31061024.0,1004021679.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 0 ansat. Der er ikke udbetalt lÃ¸n i regnskabsÃ¥ret.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bodil Bagh,Ulla Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2015-01-01,2015-12-31,37521.0,,,2016-12-31,2016-01-01,true,false,2017-05-09,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23842033,indberetninger-20180424,2.595548,31061024.0,,2018-03-27T23:00:37.514Z,2017-05-10T11:40:45.620Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NS,2017-05-10T11:40:45.893Z,,,,,,,,,,,,,,,,,,,,,
31061024,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E3LzkzLzBhL2U3MmItNDYzNi05NjE5LWEyMGM2YmE2OGFhMA.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzc5L2I1LzQyL2ZmZTgtNGQ2ZS1hZDJjLWJiOTE2ZmExNzUzYw.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzVhLzBlLzhjL2FiYzEtNDhmYS1iYmViLWYyY2Q3MGFjMDI0Zg.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhustorvet 7,Til den daglige ledelse i H. & H. Frederiksen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>",,,31061024.0,1004021679.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 0 ansat. Der er ikke udbetalt lÃ¸n i regnskabsÃ¥ret.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bodil Bagh,Ulla Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-09,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23842033,indberetninger-20180424,2.595548,31061024.0,,2018-03-27T23:00:37.514Z,2017-05-10T11:40:45.620Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NS,2017-05-10T11:40:45.893Z,1014352.0,525.0,3334500.0,8880.0,8355.0,978102.0,1014352.0,36250.0,1005472.0,1005472.0,1005472.0,6250.0,-2356398.0,36250.0,20000.0,10000.0,8355.0,,,,
31061024,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E3LzkzLzBhL2U3MmItNDYzNi05NjE5LWEyMGM2YmE2OGFhMA.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzc5L2I1LzQyL2ZmZTgtNGQ2ZS1hZDJjLWJiOTE2ZmExNzUzYw.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzVhLzBlLzhjL2FiYzEtNDhmYS1iYmViLWYyY2Q3MGFjMDI0Zg.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhustorvet 7,Til den daglige ledelse i H. & H. Frederiksen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>",6250.0,7363.0,31061024.0,1004021679.0,13613.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 0 ansat. Der er ikke udbetalt lÃ¸n i regnskabsÃ¥ret.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bodil Bagh,Ulla Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2015-01-01,2015-12-31,8738.0,7363.0,7363.0,2016-12-31,2016-01-01,true,false,2017-05-09,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,-1375.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23842033,indberetninger-20180424,2.595548,31061024.0,,2018-03-27T23:00:37.514Z,2017-05-10T11:40:45.620Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NS,2017-05-10T11:40:45.893Z,,,,,,,,,,,,,,,,,,,,,
31061024,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E3LzkzLzBhL2U3MmItNDYzNi05NjE5LWEyMGM2YmE2OGFhMA.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzc5L2I1LzQyL2ZmZTgtNGQ2ZS1hZDJjLWJiOTE2ZmExNzUzYw.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzVhLzBlLzhjL2FiYzEtNDhmYS1iYmViLWYyY2Q3MGFjMDI0Zg.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhustorvet 7,Til den daglige ledelse i H. & H. Frederiksen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>",,,31061024.0,1004021679.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 0 ansat. Der er ikke udbetalt lÃ¸n i regnskabsÃ¥ret.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bodil Bagh,Ulla Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-09,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23842033,indberetninger-20180424,2.595548,31061024.0,,2018-03-27T23:00:37.514Z,2017-05-10T11:40:45.620Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NS,2017-05-10T11:40:45.893Z,,,,,,,,,,,,,,,,,,15095253.0,Alliance Rev. v/Reg. rev. B. Bagh,,
31061024,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E3LzkzLzBhL2U3MmItNDYzNi05NjE5LWEyMGM2YmE2OGFhMA.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzc5L2I1LzQyL2ZmZTgtNGQ2ZS1hZDJjLWJiOTE2ZmExNzUzYw.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzVhLzBlLzhjL2FiYzEtNDhmYS1iYmViLWYyY2Q3MGFjMDI0Zg.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhustorvet 7,Til den daglige ledelse i H. & H. Frederiksen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>",,,31061024.0,1004021679.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 0 ansat. Der er ikke udbetalt lÃ¸n i regnskabsÃ¥ret.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bodil Bagh,Ulla Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-09,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23842033,indberetninger-20180424,2.595548,31061024.0,,2018-03-27T23:00:37.514Z,2017-05-10T11:40:45.620Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NS,2017-05-10T11:40:45.893Z,,,,,,,,,,,,,,,,,,,,Henrik Frederiksen,DirektÃ¸r
31061024,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E3LzkzLzBhL2U3MmItNDYzNi05NjE5LWEyMGM2YmE2OGFhMA.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzc5L2I1LzQyL2ZmZTgtNGQ2ZS1hZDJjLWJiOTE2ZmExNzUzYw.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzVhLzBlLzhjL2FiYzEtNDhmYS1iYmViLWYyY2Q3MGFjMDI0Zg.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhustorvet 7,Til den daglige ledelse i H. & H. Frederiksen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>",,,31061024.0,1004021679.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 0 ansat. Der er ikke udbetalt lÃ¸n i regnskabsÃ¥ret.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bodil Bagh,Ulla Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-09,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23842033,indberetninger-20180424,2.595548,31061024.0,,2018-03-27T23:00:37.514Z,2017-05-10T11:40:45.620Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NS,2017-05-10T11:40:45.893Z,,,,,,,,,,,,,,,,,,,,Hans Erik Frederiksen,DirektÃ¸r
31061024,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E3LzkzLzBhL2U3MmItNDYzNi05NjE5LWEyMGM2YmE2OGFhMA.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzc5L2I1LzQyL2ZmZTgtNGQ2ZS1hZDJjLWJiOTE2ZmExNzUzYw.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzVhLzBlLzhjL2FiYzEtNDhmYS1iYmViLWYyY2Q3MGFjMDI0Zg.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhustorvet 7,Til den daglige ledelse i H. & H. Frederiksen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>",,,31061024.0,1004021679.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 0 ansat. Der er ikke udbetalt lÃ¸n i regnskabsÃ¥ret.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bodil Bagh,Ulla Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2015-01-01,2015-12-31,8738.0,,,2016-12-31,2016-01-01,true,false,2017-05-09,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23842033,indberetninger-20180424,2.595548,31061024.0,,2018-03-27T23:00:37.514Z,2017-05-10T11:40:45.620Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NS,2017-05-10T11:40:45.893Z,,,,,,,,,,,,,,,,,,,,,
31061024,2016-12-31,2016-12-31,c7,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E3LzkzLzBhL2U3MmItNDYzNi05NjE5LWEyMGM2YmE2OGFhMA.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzc5L2I1LzQyL2ZmZTgtNGQ2ZS1hZDJjLWJiOTE2ZmExNzUzYw.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzVhLzBlLzhjL2FiYzEtNDhmYS1iYmViLWYyY2Q3MGFjMDI0Zg.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhustorvet 7,Til den daglige ledelse i H. & H. Frederiksen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>",,,31061024.0,1004021679.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har 0 ansat. Der er ikke udbetalt lÃ¸n i regnskabsÃ¥ret.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bodil Bagh,Ulla Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-09,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23842033,indberetninger-20180424,2.595548,31061024.0,,2018-03-27T23:00:37.514Z,2017-05-10T11:40:45.620Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NS,2017-05-10T11:40:45.893Z,1029339.0,524.0,3334500.0,10254.0,9730.0,986839.0,1029339.0,42500.0,1019085.0,1019085.0,1019085.0,6250.0,-2347661.0,42500.0,26250.0,10000.0,9730.0,,,,
