entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,DisclosureOfUncertaintiesRelatingToGoingConcern,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
31061024,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzYwL2NhLzY3LzUwOGYtNDNjZC1hYzU2LTQ0ZDVjNjMxYmUwMQ.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2ZhL2M1LzI0L2ExZmYtNDNkNS05ZDAwLTE3MzNhNTE3NmY1Ng.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk3L2U1LzY2LzZlNDUtNDZmOC1hNDI5LTJjOGJjODQ0MjVhYQ.xml,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhuisrorvet 7,"Til den daglige ledelse i H. & H. Frederiksen Holding, StenlÃ¸se ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-05-22,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har mistet mere end halvdelen af sin anpartskapital. Selskabet er derfor afhÃ¦ngig af fortsat stÃ¸tte fra kapitalejerne for at kunne fortsÃ¦tte de planlagte aktiviteter. Kapitalejerne er stadig indstillet pÃ¥ at give lÃ¥n til selskabet i fornÃ¸dent omfang.</p>",7500.0,-163647.0,-163647.0,15095253.0,31061024.0,1004021679.0,-156147.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Hans Erik Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2013-01-01,2013-12-31,-161772.0,-163647.0,-163647.0,2014-12-31,2014-01-01,2015-05-22,Farum,Direktionen anser stadig betingelserne for at undlade revision for opfyldt for det kommende Ã¥r.,-1875.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5287303,indberetninger-20180424,2.5927862999999998,31061024.0,,2018-03-30T15:03:51.337Z,2015-05-22T12:10:07.565Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-62-GB,2015-05-22T12:10:07.665Z,,,,,,,,,,,,,,,,,,,,
31061024,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzYwL2NhLzY3LzUwOGYtNDNjZC1hYzU2LTQ0ZDVjNjMxYmUwMQ.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2ZhL2M1LzI0L2ExZmYtNDNkNS05ZDAwLTE3MzNhNTE3NmY1Ng.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk3L2U1LzY2LzZlNDUtNDZmOC1hNDI5LTJjOGJjODQ0MjVhYQ.xml,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhuisrorvet 7,"Til den daglige ledelse i H. & H. Frederiksen Holding, StenlÃ¸se ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-05-22,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har mistet mere end halvdelen af sin anpartskapital. Selskabet er derfor afhÃ¦ngig af fortsat stÃ¸tte fra kapitalejerne for at kunne fortsÃ¦tte de planlagte aktiviteter. Kapitalejerne er stadig indstillet pÃ¥ at give lÃ¥n til selskabet i fornÃ¸dent omfang.</p>",,,,15095253.0,31061024.0,1004021679.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Hans Erik Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2013-01-01,2013-12-31,-161772.0,,,2014-12-31,2014-01-01,2015-05-22,Farum,Direktionen anser stadig betingelserne for at undlade revision for opfyldt for det kommende Ã¥r.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5287303,indberetninger-20180424,2.5927862999999998,31061024.0,,2018-03-30T15:03:51.337Z,2015-05-22T12:10:07.565Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-62-GB,2015-05-22T12:10:07.665Z,,,,,,,,,,,,,,,,,,,,
31061024,2013-12-31,2013-12-31,c8,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzYwL2NhLzY3LzUwOGYtNDNjZC1hYzU2LTQ0ZDVjNjMxYmUwMQ.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2ZhL2M1LzI0L2ExZmYtNDNkNS05ZDAwLTE3MzNhNTE3NmY1Ng.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk3L2U1LzY2LzZlNDUtNDZmOC1hNDI5LTJjOGJjODQ0MjVhYQ.xml,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhuisrorvet 7,"Til den daglige ledelse i H. & H. Frederiksen Holding, StenlÃ¸se ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-05-22,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har mistet mere end halvdelen af sin anpartskapital. Selskabet er derfor afhÃ¦ngig af fortsat stÃ¸tte fra kapitalejerne for at kunne fortsÃ¦tte de planlagte aktiviteter. Kapitalejerne er stadig indstillet pÃ¥ at give lÃ¥n til selskabet i fornÃ¸dent omfang.</p>",,,,15095253.0,31061024.0,1004021679.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Hans Erik Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-22,Farum,Direktionen anser stadig betingelserne for at undlade revision for opfyldt for det kommende Ã¥r.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5287303,indberetninger-20180424,2.5927862999999998,31061024.0,,2018-03-30T15:03:51.337Z,2015-05-22T12:10:07.565Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-62-GB,2015-05-22T12:10:07.665Z,918762.0,1025.0,3334500.0,6644.0,5619.0,897512.0,918762.0,21250.0,912118.0,912118.0,912118.0,5000.0,-2436988.0,21250.0,6250.0,10000.0,5619.0,,,
31061024,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzYwL2NhLzY3LzUwOGYtNDNjZC1hYzU2LTQ0ZDVjNjMxYmUwMQ.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2ZhL2M1LzI0L2ExZmYtNDNkNS05ZDAwLTE3MzNhNTE3NmY1Ng.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk3L2U1LzY2LzZlNDUtNDZmOC1hNDI5LTJjOGJjODQ0MjVhYQ.xml,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhuisrorvet 7,"Til den daglige ledelse i H. & H. Frederiksen Holding, StenlÃ¸se ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-05-22,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har mistet mere end halvdelen af sin anpartskapital. Selskabet er derfor afhÃ¦ngig af fortsat stÃ¸tte fra kapitalejerne for at kunne fortsÃ¦tte de planlagte aktiviteter. Kapitalejerne er stadig indstillet pÃ¥ at give lÃ¥n til selskabet i fornÃ¸dent omfang.</p>",8000.0,41222.0,41222.0,15095253.0,31061024.0,1004021679.0,49222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Hans Erik Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2013-01-01,2013-12-31,43069.0,41222.0,41222.0,2014-12-31,2014-01-01,2015-05-22,Farum,Direktionen anser stadig betingelserne for at undlade revision for opfyldt for det kommende Ã¥r.,-1847.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5287303,indberetninger-20180424,2.5927862999999998,31061024.0,,2018-03-30T15:03:51.337Z,2015-05-22T12:10:07.565Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-62-GB,2015-05-22T12:10:07.665Z,,,,,,,,,,,,,,,,,,,,
31061024,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzYwL2NhLzY3LzUwOGYtNDNjZC1hYzU2LTQ0ZDVjNjMxYmUwMQ.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2ZhL2M1LzI0L2ExZmYtNDNkNS05ZDAwLTE3MzNhNTE3NmY1Ng.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk3L2U1LzY2LzZlNDUtNDZmOC1hNDI5LTJjOGJjODQ0MjVhYQ.xml,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhuisrorvet 7,"Til den daglige ledelse i H. & H. Frederiksen Holding, StenlÃ¸se ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-05-22,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har mistet mere end halvdelen af sin anpartskapital. Selskabet er derfor afhÃ¦ngig af fortsat stÃ¸tte fra kapitalejerne for at kunne fortsÃ¦tte de planlagte aktiviteter. Kapitalejerne er stadig indstillet pÃ¥ at give lÃ¥n til selskabet i fornÃ¸dent omfang.</p>",,,,15095253.0,31061024.0,1004021679.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Hans Erik Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-22,Farum,Direktionen anser stadig betingelserne for at undlade revision for opfyldt for det kommende Ã¥r.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5287303,indberetninger-20180424,2.5927862999999998,31061024.0,,2018-03-30T15:03:51.337Z,2015-05-22T12:10:07.565Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-62-GB,2015-05-22T12:10:07.665Z,,,,,,,,,,,,,,,,,,Alliance Rev. v/Reg. rev. B. Bagh,,
31061024,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzYwL2NhLzY3LzUwOGYtNDNjZC1hYzU2LTQ0ZDVjNjMxYmUwMQ.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2ZhL2M1LzI0L2ExZmYtNDNkNS05ZDAwLTE3MzNhNTE3NmY1Ng.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk3L2U1LzY2LzZlNDUtNDZmOC1hNDI5LTJjOGJjODQ0MjVhYQ.xml,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhuisrorvet 7,"Til den daglige ledelse i H. & H. Frederiksen Holding, StenlÃ¸se ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-05-22,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har mistet mere end halvdelen af sin anpartskapital. Selskabet er derfor afhÃ¦ngig af fortsat stÃ¸tte fra kapitalejerne for at kunne fortsÃ¦tte de planlagte aktiviteter. Kapitalejerne er stadig indstillet pÃ¥ at give lÃ¥n til selskabet i fornÃ¸dent omfang.</p>",,,,15095253.0,31061024.0,1004021679.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Hans Erik Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-22,Farum,Direktionen anser stadig betingelserne for at undlade revision for opfyldt for det kommende Ã¥r.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5287303,indberetninger-20180424,2.5927862999999998,31061024.0,,2018-03-30T15:03:51.337Z,2015-05-22T12:10:07.565Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-62-GB,2015-05-22T12:10:07.665Z,,,,,,,,,,,,,,,,,,,Henrik Frederiksen,DirektÃ¸r
31061024,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzYwL2NhLzY3LzUwOGYtNDNjZC1hYzU2LTQ0ZDVjNjMxYmUwMQ.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2ZhL2M1LzI0L2ExZmYtNDNkNS05ZDAwLTE3MzNhNTE3NmY1Ng.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk3L2U1LzY2LzZlNDUtNDZmOC1hNDI5LTJjOGJjODQ0MjVhYQ.xml,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhuisrorvet 7,"Til den daglige ledelse i H. & H. Frederiksen Holding, StenlÃ¸se ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-05-22,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har mistet mere end halvdelen af sin anpartskapital. Selskabet er derfor afhÃ¦ngig af fortsat stÃ¸tte fra kapitalejerne for at kunne fortsÃ¦tte de planlagte aktiviteter. Kapitalejerne er stadig indstillet pÃ¥ at give lÃ¥n til selskabet i fornÃ¸dent omfang.</p>",,,,15095253.0,31061024.0,1004021679.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Hans Erik Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-22,Farum,Direktionen anser stadig betingelserne for at undlade revision for opfyldt for det kommende Ã¥r.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5287303,indberetninger-20180424,2.5927862999999998,31061024.0,,2018-03-30T15:03:51.337Z,2015-05-22T12:10:07.565Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-62-GB,2015-05-22T12:10:07.665Z,,,,,,,,,,,,,,,,,,,Hans Erik Frederiksen,DirektÃ¸r
31061024,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzYwL2NhLzY3LzUwOGYtNDNjZC1hYzU2LTQ0ZDVjNjMxYmUwMQ.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2ZhL2M1LzI0L2ExZmYtNDNkNS05ZDAwLTE3MzNhNTE3NmY1Ng.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk3L2U1LzY2LzZlNDUtNDZmOC1hNDI5LTJjOGJjODQ0MjVhYQ.xml,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhuisrorvet 7,"Til den daglige ledelse i H. & H. Frederiksen Holding, StenlÃ¸se ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-05-22,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har mistet mere end halvdelen af sin anpartskapital. Selskabet er derfor afhÃ¦ngig af fortsat stÃ¸tte fra kapitalejerne for at kunne fortsÃ¦tte de planlagte aktiviteter. Kapitalejerne er stadig indstillet pÃ¥ at give lÃ¥n til selskabet i fornÃ¸dent omfang.</p>",,,,15095253.0,31061024.0,1004021679.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Hans Erik Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2013-01-01,2013-12-31,43069.0,,,2014-12-31,2014-01-01,2015-05-22,Farum,Direktionen anser stadig betingelserne for at undlade revision for opfyldt for det kommende Ã¥r.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5287303,indberetninger-20180424,2.5927862999999998,31061024.0,,2018-03-30T15:03:51.337Z,2015-05-22T12:10:07.565Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-62-GB,2015-05-22T12:10:07.665Z,,,,,,,,,,,,,,,,,,,,
31061024,2014-12-31,2014-12-31,c7,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzYwL2NhLzY3LzUwOGYtNDNjZC1hYzU2LTQ0ZDVjNjMxYmUwMQ.xhtml,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2ZhL2M1LzI0L2ExZmYtNDNkNS05ZDAwLTE3MzNhNTE3NmY1Ng.pdf,http://regnskaber.virk.dk/42016013/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk3L2U1LzY2LzZlNDUtNDZmOC1hNDI5LTJjOGJjODQ0MjVhYQ.xml,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,StenlÃ¸se,3660.0,35-39,Egedal Centret,3520 Farum,RÃ¥dhuisrorvet 7,"Til den daglige ledelse i H. & H. Frederiksen Holding, StenlÃ¸se ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-22,2015-05-22,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingenÂ eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje anparter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har mistet mere end halvdelen af sin anpartskapital. Selskabet er derfor afhÃ¦ngig af fortsat stÃ¸tte fra kapitalejerne for at kunne fortsÃ¦tte de planlagte aktiviteter. Kapitalejerne er stadig indstillet pÃ¥ at give lÃ¥n til selskabet i fornÃ¸dent omfang.</p>",,,,15095253.0,31061024.0,1004021679.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Hans Erik Frederiksen,"H.& H. FREDERIKSEN HOLDING, STENLÃSE ApS",Bodil Bagh,StenlÃ¸se,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-22,Farum,Direktionen anser stadig betingelserne for at undlade revision for opfyldt for det kommende Ã¥r.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5287303,indberetninger-20180424,2.5927862999999998,31061024.0,,2018-03-30T15:03:51.337Z,2015-05-22T12:10:07.565Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-62-GB,2015-05-22T12:10:07.665Z,969331.0,525.0,3334500.0,7991.0,7466.0,940581.0,969331.0,28750.0,961340.0,961340.0,961340.0,6250.0,-2393919.0,28750.0,12500.0,10000.0,7466.0,,,
