entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm
35382674,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhjLzc4L2ZlLzNjYmUtNGQ3YS04ODJlLTkxNmYzNmMxNjZhNQ.xhtml,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2MyL2JlLzI5L2U0ZDYtNGIwOC1hOTJmLWUwNzVlMjZiNWM5Yw.pdf,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzhlLzMzLzY3LzIwNDctNGVhMS1hOWQ2LWZlMGE0MDU2ZWNhZg.xml,true,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Danmark,DK,Grindsted,7200.0,1.0,Jernbanegade,Grindsted,7200.0,17.0,Industrivej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i Mjunker.dk ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-28,2017-05-15,78765.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til Sydbank er der tinglyst virksomhedspant pÃ¥ kr. 1.200.000.</p>",831973.0,1399845.0,35382674.0,1014773394.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Gennemsnitlig antal beskÃ¦ftigede medarbejdere: 4</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Hede Junker,Morten Hede Junker,Sydbank,MJUNKER.DK ApS,Krogh & Thomsen I/S,Grindsted,2015-01-01,2015-12-31,317631.0,422995.0,489107.0,2016-12-31,2016-01-01,66112.0,false,false,2017-04-28,Grindsted,105364.0,75321246.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23866894,indberetninger-20180424,2.5955422,35382674.0,,2018-03-28T01:05:35.985Z,2017-05-16T06:15:43.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-50-LP,2017-05-16T06:15:43.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35382674,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhjLzc4L2ZlLzNjYmUtNGQ3YS04ODJlLTkxNmYzNmMxNjZhNQ.xhtml,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2MyL2JlLzI5L2U0ZDYtNGIwOC1hOTJmLWUwNzVlMjZiNWM5Yw.pdf,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzhlLzMzLzY3LzIwNDctNGVhMS1hOWQ2LWZlMGE0MDU2ZWNhZg.xml,true,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Danmark,DK,Grindsted,7200.0,1.0,Jernbanegade,Grindsted,7200.0,17.0,Industrivej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i Mjunker.dk ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-28,2017-05-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til Sydbank er der tinglyst virksomhedspant pÃ¥ kr. 1.200.000.</p>",,,35382674.0,1014773394.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Gennemsnitlig antal beskÃ¦ftigede medarbejdere: 4</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Hede Junker,Morten Hede Junker,Sydbank,MJUNKER.DK ApS,Krogh & Thomsen I/S,Grindsted,2015-01-01,2015-12-31,317631.0,,,2016-12-31,2016-01-01,,false,false,2017-04-28,Grindsted,,75321246.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23866894,indberetninger-20180424,2.5955422,35382674.0,,2018-03-28T01:05:35.985Z,2017-05-16T06:15:43.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-50-LP,2017-05-16T06:15:43.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35382674,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhjLzc4L2ZlLzNjYmUtNGQ3YS04ODJlLTkxNmYzNmMxNjZhNQ.xhtml,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2MyL2JlLzI5L2U0ZDYtNGIwOC1hOTJmLWUwNzVlMjZiNWM5Yw.pdf,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzhlLzMzLzY3LzIwNDctNGVhMS1hOWQ2LWZlMGE0MDU2ZWNhZg.xml,true,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Danmark,DK,Grindsted,7200.0,1.0,Jernbanegade,Grindsted,7200.0,17.0,Industrivej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i Mjunker.dk ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-28,2017-05-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til Sydbank er der tinglyst virksomhedspant pÃ¥ kr. 1.200.000.</p>",,,35382674.0,1014773394.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Gennemsnitlig antal beskÃ¦ftigede medarbejdere: 4</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Hede Junker,Morten Hede Junker,Sydbank,MJUNKER.DK ApS,Krogh & Thomsen I/S,Grindsted,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-04-28,Grindsted,,75321246.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23866894,indberetninger-20180424,2.5955422,35382674.0,,2018-03-28T01:05:35.985Z,2017-05-16T06:15:43.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-50-LP,2017-05-16T06:15:43.333Z,1991399.0,80000.0,1668361.0,0.0,40700.0,580101.0,200622.0,1523284.0,0.0,81716.0,1991399.0,1396198.0,40700.0,1412737.0,323038.0,395118.0,282338.0,15100.0,15100.0,110547.0,496076.0,4025.0,801091.0,1396198.0,14714.0,145077.0,99664.0,85611.0,145077.0,,,,
35382674,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhjLzc4L2ZlLzNjYmUtNGQ3YS04ODJlLTkxNmYzNmMxNjZhNQ.xhtml,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2MyL2JlLzI5L2U0ZDYtNGIwOC1hOTJmLWUwNzVlMjZiNWM5Yw.pdf,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzhlLzMzLzY3LzIwNDctNGVhMS1hOWQ2LWZlMGE0MDU2ZWNhZg.xml,true,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Danmark,DK,Grindsted,7200.0,1.0,Jernbanegade,Grindsted,7200.0,17.0,Industrivej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i Mjunker.dk ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-28,2017-05-15,112655.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til Sydbank er der tinglyst virksomhedspant pÃ¥ kr. 1.200.000.</p>",977758.0,1923494.0,35382674.0,1014773394.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Gennemsnitlig antal beskÃ¦ftigede medarbejdere: 4</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Hede Junker,Morten Hede Junker,Sydbank,MJUNKER.DK ApS,Krogh & Thomsen I/S,Grindsted,2015-01-01,2015-12-31,626943.0,804821.0,833081.0,2016-12-31,2016-01-01,28260.0,false,false,2017-04-28,Grindsted,177878.0,75321246.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23866894,indberetninger-20180424,2.5955422,35382674.0,,2018-03-28T01:05:35.985Z,2017-05-16T06:15:43.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-50-LP,2017-05-16T06:15:43.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35382674,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhjLzc4L2ZlLzNjYmUtNGQ3YS04ODJlLTkxNmYzNmMxNjZhNQ.xhtml,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2MyL2JlLzI5L2U0ZDYtNGIwOC1hOTJmLWUwNzVlMjZiNWM5Yw.pdf,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzhlLzMzLzY3LzIwNDctNGVhMS1hOWQ2LWZlMGE0MDU2ZWNhZg.xml,true,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Danmark,DK,Grindsted,7200.0,1.0,Jernbanegade,Grindsted,7200.0,17.0,Industrivej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i Mjunker.dk ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-28,2017-05-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til Sydbank er der tinglyst virksomhedspant pÃ¥ kr. 1.200.000.</p>",,,35382674.0,1014773394.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Gennemsnitlig antal beskÃ¦ftigede medarbejdere: 4</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Hede Junker,Morten Hede Junker,Sydbank,MJUNKER.DK ApS,Krogh & Thomsen I/S,Grindsted,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-04-28,Grindsted,,75321246.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23866894,indberetninger-20180424,2.5955422,35382674.0,,2018-03-28T01:05:35.985Z,2017-05-16T06:15:43.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-50-LP,2017-05-16T06:15:43.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registreret revisor FSR,19154408.0,Carsten Thomsen,KROGH & THOMSEN I/S
35382674,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhjLzc4L2ZlLzNjYmUtNGQ3YS04ODJlLTkxNmYzNmMxNjZhNQ.xhtml,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2MyL2JlLzI5L2U0ZDYtNGIwOC1hOTJmLWUwNzVlMjZiNWM5Yw.pdf,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzhlLzMzLzY3LzIwNDctNGVhMS1hOWQ2LWZlMGE0MDU2ZWNhZg.xml,true,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Danmark,DK,Grindsted,7200.0,1.0,Jernbanegade,Grindsted,7200.0,17.0,Industrivej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i Mjunker.dk ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-28,2017-05-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til Sydbank er der tinglyst virksomhedspant pÃ¥ kr. 1.200.000.</p>",,,35382674.0,1014773394.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Gennemsnitlig antal beskÃ¦ftigede medarbejdere: 4</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Hede Junker,Morten Hede Junker,Sydbank,MJUNKER.DK ApS,Krogh & Thomsen I/S,Grindsted,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-04-28,Grindsted,,75321246.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23866894,indberetninger-20180424,2.5955422,35382674.0,,2018-03-28T01:05:35.985Z,2017-05-16T06:15:43.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-50-LP,2017-05-16T06:15:43.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35382674,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhjLzc4L2ZlLzNjYmUtNGQ3YS04ODJlLTkxNmYzNmMxNjZhNQ.xhtml,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2MyL2JlLzI5L2U0ZDYtNGIwOC1hOTJmLWUwNzVlMjZiNWM5Yw.pdf,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzhlLzMzLzY3LzIwNDctNGVhMS1hOWQ2LWZlMGE0MDU2ZWNhZg.xml,true,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Danmark,DK,Grindsted,7200.0,1.0,Jernbanegade,Grindsted,7200.0,17.0,Industrivej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i Mjunker.dk ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-28,2017-05-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til Sydbank er der tinglyst virksomhedspant pÃ¥ kr. 1.200.000.</p>",,,35382674.0,1014773394.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Gennemsnitlig antal beskÃ¦ftigede medarbejdere: 4</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Hede Junker,Morten Hede Junker,Sydbank,MJUNKER.DK ApS,Krogh & Thomsen I/S,Grindsted,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-04-28,Grindsted,,75321246.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23866894,indberetninger-20180424,2.5955422,35382674.0,,2018-03-28T01:05:35.985Z,2017-05-16T06:15:43.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-50-LP,2017-05-16T06:15:43.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registreret revisor FSR,19154408.0,Lisbeth Jessen,KROGH & THOMSEN I/S
35382674,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhjLzc4L2ZlLzNjYmUtNGQ3YS04ODJlLTkxNmYzNmMxNjZhNQ.xhtml,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2MyL2JlLzI5L2U0ZDYtNGIwOC1hOTJmLWUwNzVlMjZiNWM5Yw.pdf,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzhlLzMzLzY3LzIwNDctNGVhMS1hOWQ2LWZlMGE0MDU2ZWNhZg.xml,true,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Danmark,DK,Grindsted,7200.0,1.0,Jernbanegade,Grindsted,7200.0,17.0,Industrivej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i Mjunker.dk ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-28,2017-05-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til Sydbank er der tinglyst virksomhedspant pÃ¥ kr. 1.200.000.</p>",,,35382674.0,1014773394.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Gennemsnitlig antal beskÃ¦ftigede medarbejdere: 4</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Hede Junker,Morten Hede Junker,Sydbank,MJUNKER.DK ApS,Krogh & Thomsen I/S,Grindsted,2015-01-01,2015-12-31,626943.0,,,2016-12-31,2016-01-01,,false,false,2017-04-28,Grindsted,,75321246.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23866894,indberetninger-20180424,2.5955422,35382674.0,,2018-03-28T01:05:35.985Z,2017-05-16T06:15:43.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-50-LP,2017-05-16T06:15:43.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35382674,2016-12-31,2016-12-31,c7,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhjLzc4L2ZlLzNjYmUtNGQ3YS04ODJlLTkxNmYzNmMxNjZhNQ.xhtml,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2MyL2JlLzI5L2U0ZDYtNGIwOC1hOTJmLWUwNzVlMjZiNWM5Yw.pdf,http://regnskaber.virk.dk/47628353/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzhlLzMzLzY3LzIwNDctNGVhMS1hOWQ2LWZlMGE0MDU2ZWNhZg.xml,true,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Danmark,DK,Grindsted,7200.0,1.0,Jernbanegade,Grindsted,7200.0,17.0,Industrivej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i Mjunker.dk ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-28,2017-05-15,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til Sydbank er der tinglyst virksomhedspant pÃ¥ kr. 1.200.000.</p>",,,35382674.0,1014773394.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Gennemsnitlig antal beskÃ¦ftigede medarbejdere: 4</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Hede Junker,Morten Hede Junker,Sydbank,MJUNKER.DK ApS,Krogh & Thomsen I/S,Grindsted,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-04-28,Grindsted,,75321246.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23866894,indberetninger-20180424,2.5955422,35382674.0,,2018-03-28T01:05:35.985Z,2017-05-16T06:15:43.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-50-LP,2017-05-16T06:15:43.333Z,3615553.0,80000.0,1927187.0,15265.0,45200.0,1207044.0,330639.0,1773321.0,1250840.0,61687.0,3615553.0,2391641.0,45200.0,1661736.0,1688366.0,1733816.0,1643166.0,16868.0,16868.0,111585.0,1123019.0,4025.0,415184.0,2391641.0,4165.0,153866.0,162110.0,76366.0,138601.0,,,,
