Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,16633095.0,-381266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2013-01-01,8374190.0,-274946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2013-01-01,8374190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2014-01-01,8410631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2015-01-01,9184678.0,0.0,13603295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2016-01-01,15364199.0,0.0,0.0,0.0,0.0,75.0,0.0,1000000.0,0.0,0.0
18,2016-01-01,14371811.0,0.0,28402598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2017-01-01,7064387.0,0.0,0.0,0.0,0.0,153.0,0.0,1000000.0,0.0,0.0
19,2017-01-01,6317512.0,0.0,55252627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2018-01-01,5959030.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0
