Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,96600.0,0.0,-15351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,1264134.0,0.0,-6418.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-01-01,1167534.0,0.0,-6418.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
14,2013-01-01,679500.0,0.0,-17413.0,0.0,0.0,0.0,0.0,125000.0,0.0,6000.0
15,2013-01-01,679500.0,0.0,-17413.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
15,2014-01-01,583611.0,0.0,-12130.0,0.0,0.0,0.0,0.0,125000.0,0.0,6000.0
16,2014-01-01,583611.0,0.0,-12130.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
16,2015-01-01,358117.0,0.0,-18406.0,0.0,0.0,0.0,0.0,125000.0,0.0,6000.0
17,2015-01-01,358117.0,0.0,-18406.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
17,2016-01-01,402307.0,0.0,-18664.0,0.0,0.0,0.0,0.0,125000.0,0.0,6000.0
18,2016-01-01,402307.0,0.0,-18664.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
18,2017-01-01,-8787261.0,0.0,-38404.0,0.0,0.0,0.0,0.0,125000.0,0.0,6000.0
19,2017-01-01,-8787261.0,0.0,-38404.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
19,2018-01-01,332248.0,0.0,-8425.0,0.0,0.0,0.0,0.0,125000.0,0.0,6000.0
