Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,4799.0,0.0,2621659.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
13,2012-01-01,537073.0,0.0,4822608.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-01-01,537073.0,0.0,2107717.0,0.0,0.0,0.0,0.0,125000.0,0.0,8550.0
14,2013-01-01,207599.0,0.0,2292411.0,0.0,0.0,0.0,0.0,186746.0,0.0,8550.0
15,2013-01-01,0.0,0.0,2292411.0,0.0,0.0,4.0,0.0,125000.0,0.0,8550.0
15,2014-01-01,228419.0,0.0,4203002.0,0.0,0.0,7.0,0.0,394345.0,0.0,8550.0
16,2014-01-01,150000.0,0.0,4203002.0,0.0,0.0,7.0,0.0,125000.0,0.0,8550.0
16,2015-01-01,237057.0,0.0,5704858.0,0.0,0.0,12.0,0.0,125000.0,0.0,8550.0
17,2015-01-01,200000.0,0.0,5704858.0,0.0,0.0,12.0,0.0,125000.0,0.0,8550.0
17,2016-01-01,369577.0,0.0,6115324.0,0.0,0.0,13.0,0.0,125000.0,0.0,8550.0
18,2016-01-01,400000.0,0.0,6115324.0,0.0,0.0,13.0,0.0,125000.0,0.0,8550.0
18,2017-01-01,215483.0,0.0,7391335.0,0.0,0.0,14.0,0.0,125000.0,0.0,8550.0
