Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-74162.0,0.0,-5226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,7884.0,0.0,-5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,7884.0,0.0,-5625.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0
14,2013-01-01,63072.0,0.0,-6375.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0
15,2013-01-01,63072.0,0.0,-6375.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0
15,2014-01-01,-385482.0,0.0,-6350.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0
16,2014-01-01,-385482.0,0.0,-6350.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0
16,2015-01-01,482721.0,0.0,-5750.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0
17,2015-01-01,482721.0,0.0,-5750.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0
17,2016-01-01,19915.0,0.0,-6350.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0
18,2016-01-01,19915.0,0.0,-6350.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0
18,2017-01-01,269809.0,0.0,-7430.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0
19,2017-01-01,269809.0,0.0,-7430.0,0.0,0.0,0.0,0.0,0.0,0.0,6800 Varde
19,2018-01-01,120939.0,0.0,-15007.0,0.0,0.0,0.0,0.0,125000.0,0.0,6800 Varde
