Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-07-01,184885.0,0.0,0.0,345900.0,0.0,0.0,0.0,125000.0,0.0,0.0
12,2011-07-01,63225.0,0.0,0.0,190800.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2011-07-01,63225.0,0.0,112288.0,190800.0,0.0,0.0,0.0,125000.0,0.0,0.0
13,2012-07-01,17762.0,0.0,22576.0,94800.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-07-01,17762.0,22576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9310  Vodskov
14,2013-07-01,137683.0,82582.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,9310  Vodskov
15,2013-07-01,137683.0,82582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9310  Vodskov
15,2014-07-01,171120.0,266869.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,9310  Vodskov
16,2014-07-01,171120.0,266869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9310 Vodskov
16,2015-07-01,168708.0,266973.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,9310 Vodskov
17,2015-07-01,168708.0,0.0,266973.0,0.0,0.0,0.0,0.0,0.0,0.0,9310 Vodskov
17,2016-07-01,180109.0,0.0,263629.0,0.0,0.0,0.0,0.0,125000.0,0.0,9310 Vodskov
18,2016-07-01,180109.0,0.0,263629.0,0.0,0.0,1.0,0.0,0.0,0.0,9370 Hals
18,2017-07-01,167685.0,0.0,279666.0,0.0,0.0,1.0,0.0,125000.0,0.0,9370 Hals
19,2017-07-01,167685.0,0.0,279666.0,0.0,0.0,1.0,0.0,0.0,0.0,9370 Hals
19,2018-07-01,191282.0,0.0,312401.0,0.0,0.0,1.0,0.0,125000.0,0.0,9370 Hals
