Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-07-01,250000.0,0.0,915030.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
12,2011-07-01,328009.0,0.0,1062583.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
13,2011-07-01,320000.0,0.0,1062583.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
13,2012-07-01,504109.0,0.0,1053504.0,0.0,0.0,0.0,0.0,8842.0,0.0,0.0
14,2012-07-01,500000.0,0.0,1053504.0,0.0,0.0,0.0,0.0,125000.0,0.0,2765.0
14,2013-07-01,217888.0,0.0,848059.0,0.0,0.0,0.0,0.0,12951.0,0.0,2765.0
15,2013-07-01,200000.0,0.0,848059.0,0.0,0.0,0.0,0.0,125000.0,0.0,2765.0
15,2014-07-01,207029.0,0.0,965394.0,0.0,0.0,0.0,0.0,125000.0,0.0,2765.0
16,2014-07-01,200000.0,0.0,965394.0,0.0,0.0,1.0,0.0,125000.0,0.0,2765.0
16,2015-07-01,254186.0,0.0,967209.0,0.0,0.0,1.0,0.0,125000.0,0.0,2765.0
17,2015-07-01,200000.0,0.0,967209.0,0.0,0.0,1.0,0.0,125000.0,0.0,2765.0
17,2016-07-01,414707.0,0.0,1111256.0,0.0,0.0,1.0,0.0,125000.0,0.0,2765.0
18,2016-07-01,400000.0,0.0,1111256.0,0.0,0.0,1.0,0.0,125000.0,0.0,2765.0
18,2017-07-01,309531.0,0.0,996260.0,0.0,0.0,1.0,0.0,125000.0,0.0,2765.0
19,2017-07-01,309531.0,0.0,992002.0,0.0,0.0,1.0,0.0,125000.0,0.0,2765.0
19,2018-07-01,213777.0,0.0,1060361.0,0.0,0.0,1.0,0.0,125000.0,0.0,2765.0
