Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-7008.0,0.0,-7242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,-5740.0,0.0,-6181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,-5740.0,0.0,-6181.0,0.0,0.0,0.0,0.0,0.0,0.0,8981.0
14,2013-01-01,-2472.0,0.0,-2681.0,0.0,0.0,0.0,0.0,0.0,0.0,8981.0
16,2014-01-01,3245.0,0.0,-3384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2015-01-01,254054.0,0.0,365330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2017-01-01,-170422.0,0.0,-57596.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19,2018-01-01,148084.0,0.0,285118.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
