Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,6000000.0,-206450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,96600.0,-189621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,96600.0,-189621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
14,2013-01-01,2500000.0,-144041.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
15,2013-01-01,2500000.0,-144041.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
15,2014-01-01,3200000.0,-143414.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
16,2014-01-01,3200000.0,-143414.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
16,2015-01-01,9000000.0,-123938.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
17,2015-01-01,9000000.0,-123938.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
17,2016-01-01,3000000.0,-91185.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
18,2016-01-01,3000000.0,-91186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
18,2017-01-01,1800000.0,-86970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
19,2017-01-01,1800000.0,-86970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
19,2018-01-01,-998592.0,-74701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660 Store Heddinge
