Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,216000.0,-25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,360266.0,-16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,361000.0,-16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
14,2013-01-01,1421859.0,-26625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
15,2013-01-01,1421000.0,-27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
15,2014-01-01,73601.0,-20625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
16,2014-01-01,73601.0,-20625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
16,2015-01-01,72211.0,-32856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
17,2015-01-01,72211.0,-32856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
17,2016-01-01,68602.0,-18840.0,0.0,0.0,0.0,0.0,0.0,4658093.0,0.0,4700.0
18,2016-01-01,68602.0,-18840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
18,2017-01-01,183991.0,-38691.0,0.0,0.0,0.0,0.0,0.0,4623295.0,0.0,4700.0
19,2017-01-01,183991.0,-38691.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4700.0
19,2018-01-01,-233592.0,-40629.0,0.0,0.0,0.0,1.0,0.0,4701486.0,0.0,4700.0
