Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
15,2013-01-01,-430673.0,-153755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
15,2014-01-01,-6078.0,75078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
16,2013-01-01,-430673.0,-153755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
16,2014-01-01,-6078.0,75078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
16,2014-01-01,-6078.0,75078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
16,2015-01-01,403213.0,725852.0,0.0,0.0,0.0,0.0,0.0,970465.0,0.0,2900.0
17,2015-01-01,427545.0,0.0,1434237.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
17,2016-01-01,1005575.0,0.0,2123425.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
18,2016-01-01,1005575.0,0.0,2123425.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
18,2017-01-01,1719566.0,0.0,3640389.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
19,2017-01-01,1719566.0,0.0,3640389.0,0.0,0.0,1.0,0.0,0.0,0.0,2900.0
19,2018-01-01,759455.0,0.0,3504016.0,0.0,0.0,1.0,0.0,0.0,0.0,2900.0
