Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2010-10-01,7659.0,-8001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2011-10-01,3262463.0,-12452.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0
14,2011-10-01,3262463.0,-12452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000  Ãrhus C
14,2012-10-01,-95779.0,-18854.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,8000  Ãrhus C
15,2012-10-01,-95779.0,-18854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000  Aarhus C
15,2013-10-01,25080106.0,-17180.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,8000  Aarhus C
16,2013-10-01,25080106.0,-17180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000 Aarhus C
16,2014-10-01,385967.0,-17629.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,8000 Aarhus C
17,2014-10-01,385967.0,0.0,-17629.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
17,2015-10-01,20467690.0,0.0,-15801.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
18,2015-10-01,20467690.0,0.0,-15801.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
18,2016-10-01,2832562.0,0.0,-17298.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
19,2016-10-01,2832562.0,0.0,-17298.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
19,2017-10-01,873004.0,0.0,-5600.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
