Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,70000.0,0.0,355000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,251783.0,0.0,377373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,-252000.0,0.0,-377000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2013-01-01,-355437.0,0.0,-395989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2013-01-01,355000.0,0.0,394000.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
15,2014-01-01,257225.0,0.0,419492.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
16,2014-01-01,257000.0,0.0,420000.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
16,2015-01-01,210405.0,0.0,425312.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
17,2015-01-01,210000.0,0.0,425000.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
17,2016-01-01,365607.0,0.0,412972.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
18,2016-01-01,366000.0,0.0,413000.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
18,2017-01-01,285084.0,0.0,430184.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
19,2017-01-01,285000.0,0.0,430000.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
19,2018-01-01,227183.0,0.0,433854.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
