Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,660563.0,5223140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,507755.0,7500671.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-01-01,507755.0,7500671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300  KÃ¸benhavn K
14,2013-01-01,559203.0,8144264.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1300  KÃ¸benhavn K
15,2013-01-01,559203.0,8144264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300  KÃ¸benhavn K
15,2014-01-01,588208.0,8211747.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1300  KÃ¸benhavn K
16,2014-01-01,588208.0,8211747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300 KÃ¸benhavn K
16,2015-01-01,125721.0,5577377.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1300 KÃ¸benhavn K
17,2015-01-01,125721.0,0.0,5577378.0,0.0,0.0,0.0,0.0,0.0,0.0,1300 KÃ¸benhavn K
17,2016-01-01,330326.0,0.0,5536375.0,0.0,0.0,0.0,0.0,125000.0,0.0,1300 KÃ¸benhavn K
18,2016-01-01,330326.0,0.0,5536375.0,0.0,0.0,9.0,0.0,0.0,0.0,1799 KÃ¸benhavn V
18,2017-01-01,1054.0,0.0,6129191.0,0.0,0.0,11.0,0.0,125000.0,0.0,1799 KÃ¸benhavn V
19,2017-01-01,1054.0,0.0,6129191.0,0.0,0.0,11.0,0.0,0.0,0.0,1799 KÃ¸benhavn V
19,2018-01-01,93498.0,0.0,6397140.0,0.0,0.0,12.0,0.0,125000.0,0.0,1799 KÃ¸benhavn V
