Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2010-10-01,-264494.0,1482269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2011-10-01,378138.0,2092994.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2011-10-01,378138.0,2092994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500  Hobro
14,2012-10-01,-262928.0,1224280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500  Hobro
14,2012-10-01,-262928.0,1224280.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,9500  Hobro
14,2013-10-01,16206.0,1362143.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,9500  Hobro
16,2013-10-01,16206.0,1362143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500  Hobro
16,2014-10-01,114845.0,1401858.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,9500  Hobro
17,2014-10-01,114845.0,1401858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500 Hobro
17,2015-10-01,135051.0,1468542.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,9500 Hobro
18,2015-10-01,135051.0,0.0,1468542.0,0.0,0.0,5.0,0.0,0.0,0.0,9500 Hobro
18,2016-10-01,-177632.0,0.0,1019024.0,0.0,0.0,4.0,0.0,125000.0,0.0,9500 Hobro
19,2016-10-01,-177632.0,0.0,1019024.0,0.0,0.0,4.0,0.0,0.0,0.0,9500 Hobro
19,2017-10-01,-144071.0,0.0,1275885.0,0.0,0.0,4.0,0.0,125000.0,0.0,9500 Hobro
