Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,3074000.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,3809874.0,0.0,-3776.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0
14,2012-01-01,3810000.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0
14,2013-01-01,6852976.0,0.0,-2875.0,0.0,0.0,0.0,0.0,500000.0,0.0,2610.0
15,2013-01-01,0.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0
15,2014-01-01,4121414.0,0.0,-3125.0,0.0,0.0,0.0,0.0,500000.0,0.0,2610.0
16,2014-01-01,506000.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0
16,2015-01-01,10278008.0,0.0,-3127.0,0.0,0.0,0.0,0.0,500000.0,0.0,2610.0
17,2015-01-01,498000.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0
17,2016-01-01,4410079.0,0.0,-3125.0,0.0,0.0,0.0,0.0,500000.0,0.0,2610.0
18,2016-01-01,162000.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0
18,2017-01-01,10052749.0,0.0,-3125.0,0.0,0.0,0.0,0.0,500000.0,0.0,2610.0
19,2017-01-01,-50000.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0
19,2018-01-01,13750090.0,0.0,-3125.0,0.0,0.0,0.0,0.0,500000.0,0.0,2610.0
