Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-07-01,97000.0,-200000.0,0.0,0.0,0.0,0.0,0.0,1650000.0,0.0,0.0
12,2011-07-01,1401967.0,-126803.0,0.0,0.0,0.0,0.0,0.0,1650000.0,0.0,0.0
13,2011-07-01,96600.0,-126803.0,0.0,0.0,0.0,0.0,0.0,1650000.0,0.0,0.0
13,2012-07-01,1753922.0,-245311.0,0.0,0.0,0.0,0.0,0.0,22118247.0,0.0,0.0
14,2012-07-01,96600.0,-245311.0,0.0,0.0,0.0,0.0,0.0,1650000.0,0.0,2000.0
14,2013-07-01,4247578.0,-191149.0,0.0,0.0,0.0,0.0,0.0,23775569.0,0.0,2000.0
15,2013-07-01,98400.0,-191149.0,0.0,0.0,0.0,0.0,0.0,23775569.0,0.0,2000.0
15,2014-07-01,4463311.0,-215829.0,0.0,0.0,0.0,0.0,0.0,27924746.0,0.0,2000.0
16,2014-07-01,3000000.0,-215829.0,0.0,0.0,0.0,0.0,0.0,27924746.0,0.0,2000.0
16,2015-07-01,-626469.0,-283087.0,0.0,0.0,0.0,0.0,0.0,29388057.0,0.0,2000.0
17,2015-07-01,7000000.0,-283087.0,0.0,0.0,0.0,0.0,0.0,1650000.0,0.0,2000.0
17,2016-07-01,2947014.0,-334877.0,0.0,0.0,0.0,0.0,0.0,1650000.0,0.0,2000.0
18,2016-07-01,2947014.0,-334876.0,0.0,0.0,0.0,0.0,0.0,1650000.0,0.0,2000.0
18,2017-07-01,14817.0,-253450.0,0.0,0.0,0.0,0.0,0.0,1650000.0,0.0,2000.0
19,2017-07-01,105800.0,-253450.0,0.0,0.0,0.0,0.0,0.0,1650000.0,0.0,2000.0
19,2018-07-01,2470433.0,-199284.0,0.0,0.0,0.0,0.0,0.0,1650000.0,0.0,2000.0
