Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,485204.0,0.0,2741660.0,0.0,0.0,0.0,0.0,231340.0,0.0,0.0
13,2012-01-01,118026.0,0.0,2340154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,118026.0,0.0,2347961.0,0.0,0.0,0.0,0.0,231340.0,0.0,6000.0
14,2013-01-01,-805534.0,0.0,1598401.0,0.0,0.0,0.0,0.0,231340.0,0.0,6000.0
15,2013-01-01,-805534.0,0.0,1598401.0,0.0,0.0,0.0,0.0,231340.0,0.0,6000.0
15,2014-01-01,573208.0,0.0,3021283.0,0.0,0.0,0.0,0.0,231340.0,0.0,6000.0
16,2014-01-01,573208.0,0.0,2931283.0,0.0,0.0,0.0,0.0,231340.0,0.0,6000.0
16,2015-01-01,-132164.0,0.0,2266775.0,0.0,0.0,0.0,0.0,231340.0,0.0,6000.0
17,2015-01-01,-132164.0,0.0,2794136.0,0.0,0.0,5.0,0.0,0.0,0.0,6000.0
17,2016-01-01,162633.0,0.0,2714186.0,0.0,0.0,5.0,0.0,0.0,0.0,6000.0
18,2016-01-01,162633.0,0.0,2714186.0,0.0,0.0,8.0,0.0,231340.0,0.0,6000.0
18,2017-01-01,-107519.0,0.0,2420080.0,0.0,0.0,8.0,0.0,0.0,0.0,6000.0
19,2017-01-01,-107519.0,0.0,2420080.0,0.0,0.0,10.0,0.0,231340.0,0.0,6000.0
19,2018-01-01,-640646.0,0.0,2269207.0,0.0,0.0,8.0,0.0,0.0,0.0,6000.0
