Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,492096.0,0.0,2792812.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0
13,2012-01-01,409031.0,0.0,2588513.0,0.0,0.0,0.0,0.0,1295270.0,0.0,0.0
14,2012-01-01,409031.0,0.0,2588513.0,0.0,0.0,0.0,0.0,200000.0,0.0,8464.0
14,2013-01-01,647449.0,0.0,3234980.0,0.0,0.0,0.0,0.0,1295269.0,0.0,8464.0
15,2013-01-01,647449.0,0.0,3234980.0,0.0,0.0,5.0,0.0,200000.0,0.0,8464.0
15,2014-01-01,596282.0,0.0,3153625.0,0.0,0.0,5.0,0.0,200000.0,0.0,8464.0
17,2015-01-01,911809.0,0.0,3965022.0,0.0,0.0,6.0,0.0,200000.0,0.0,8464.0
17,2016-01-01,370887.0,0.0,2924680.0,0.0,0.0,5.0,0.0,200000.0,0.0,8464.0
18,2016-01-01,1666157.0,0.0,2924680.0,0.0,0.0,5.0,0.0,200000.0,0.0,8464.0
18,2017-01-01,614147.0,0.0,2579569.0,0.0,0.0,0.0,0.0,200000.0,0.0,8464.0
