Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-05-01,200000.0,0.0,1756412.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0
12,2011-05-01,45091.0,0.0,1522477.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0
13,2011-05-01,45091.0,0.0,1522477.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0
13,2012-05-01,-379593.0,0.0,740347.0,0.0,0.0,0.0,0.0,730783.0,0.0,0.0
14,2012-05-01,-379593.0,0.0,740347.0,0.0,0.0,0.0,0.0,200000.0,0.0,9560.0
14,2013-05-01,18488.0,0.0,1146353.0,0.0,0.0,0.0,0.0,351190.0,0.0,9560.0
15,2013-05-01,18488.0,0.0,1146353.0,0.0,0.0,0.0,0.0,200000.0,0.0,9560.0
15,2014-05-01,-354086.0,0.0,693844.0,0.0,0.0,0.0,0.0,200000.0,0.0,9560.0
16,2014-05-01,-354086.0,0.0,693844.0,0.0,0.0,0.0,0.0,200000.0,0.0,9560.0
16,2015-05-01,124459.0,0.0,980600.0,0.0,0.0,0.0,0.0,200000.0,0.0,9560.0
17,2015-05-01,124459.0,0.0,980600.0,0.0,0.0,2.0,0.0,200000.0,0.0,9560.0
17,2016-05-01,11860.0,0.0,847192.0,0.0,0.0,2.0,0.0,200000.0,0.0,9560.0
18,2016-05-01,11860.0,0.0,847191.0,0.0,0.0,2.0,0.0,200000.0,0.0,9560.0
18,2017-05-01,33913.0,0.0,1007709.0,0.0,0.0,2.0,0.0,200000.0,0.0,9560.0
19,2017-05-01,33913.0,0.0,976869.0,0.0,0.0,2.0,0.0,200000.0,0.0,9560.0
19,2018-05-01,31169.0,0.0,937907.0,0.0,0.0,2.0,0.0,200000.0,0.0,9560.0
