Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,147034.0,0.0,915812.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
13,2012-01-01,-8313.0,0.0,729561.0,0.0,0.0,0.0,0.0,379126.0,0.0,0.0
14,2012-01-01,-8313.0,0.0,729561.0,0.0,0.0,0.0,0.0,125000.0,0.0,2920.0
14,2013-01-01,-78433.0,0.0,806202.0,0.0,0.0,0.0,0.0,370813.0,0.0,2920.0
15,2013-01-01,-78433.0,0.0,806202.0,0.0,0.0,0.0,0.0,125000.0,0.0,2920.0
15,2014-01-01,-316525.0,0.0,631192.0,0.0,0.0,0.0,0.0,292380.0,0.0,2920.0
16,2014-01-01,-316525.0,0.0,631192.0,0.0,0.0,0.0,0.0,125000.0,0.0,2920.0
16,2015-01-01,157958.0,0.0,743053.0,0.0,0.0,0.0,0.0,125000.0,0.0,2920.0
17,2015-01-01,157958.0,0.0,743053.0,0.0,0.0,1.0,0.0,125000.0,0.0,2920.0
17,2016-01-01,171881.0,0.0,859319.0,0.0,0.0,1.0,0.0,125000.0,0.0,2920.0
18,2016-01-01,171881.0,0.0,859319.0,0.0,0.0,1.0,0.0,125000.0,0.0,2920.0
18,2017-01-01,229352.0,0.0,790370.0,0.0,0.0,1.0,0.0,125000.0,0.0,2920.0
19,2017-01-01,229352.0,0.0,790370.0,0.0,0.0,1.0,0.0,125000.0,0.0,2920.0
19,2018-01-01,224699.0,0.0,739224.0,0.0,0.0,1.0,0.0,125000.0,0.0,2920.0
