Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
15,2012-12-01,-528826.0,80740.0,0.0,233305.0,0.0,0.0,0.0,0.0,0.0,2920.0
15,2013-12-01,-410604.0,154111.0,0.0,273520.0,0.0,0.0,0.0,0.0,0.0,2920.0
16,2013-12-01,-410604.0,154111.0,0.0,273520.0,0.0,0.0,0.0,0.0,0.0,2920.0
16,2014-12-01,194209.0,146410.0,0.0,257332.0,0.0,0.0,0.0,0.0,0.0,2920.0
17,2014-12-01,194209.0,137812.0,0.0,257332.0,0.0,0.0,0.0,0.0,0.0,2920.0
17,2015-12-01,-1403317.0,61577.0,0.0,294010.0,0.0,0.0,0.0,0.0,0.0,2920.0
18,2015-12-01,-1403317.0,61577.0,0.0,294010.0,0.0,0.0,0.0,0.0,0.0,2920.0
18,2016-12-01,40584.0,145372.0,0.0,205500.0,0.0,0.0,0.0,0.0,0.0,2920.0
19,2016-12-01,40584.0,145372.0,0.0,205500.0,0.0,0.0,0.0,0.0,0.0,2920.0
19,2017-12-01,39278.0,104983.0,0.0,188440.0,0.0,0.0,0.0,0.0,0.0,2920.0
