Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-07-01,48000.0,0.0,953000.0,0.0,0.0,4.0,0.0,200000.0,0.0,0.0
12,2011-07-01,421018.0,0.0,1030078.0,0.0,0.0,3.0,0.0,200000.0,0.0,0.0
13,2011-07-01,48000.0,0.0,1030000.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0
13,2012-07-01,310168.0,0.0,942607.0,0.0,0.0,0.0,0.0,6143071.0,0.0,0.0
14,2012-07-01,48000.0,0.0,942000.0,0.0,0.0,3.0,0.0,200000.0,0.0,2660.0
14,2013-07-01,628153.0,0.0,1069812.0,0.0,0.0,3.0,0.0,6404940.0,0.0,2660.0
15,2013-07-01,49000.0,0.0,1069000.0,0.0,0.0,3.0,0.0,200000.0,0.0,2660.0
15,2014-07-01,362393.0,0.0,967718.0,0.0,0.0,3.0,0.0,200000.0,0.0,2660.0
16,2014-07-01,50000.0,0.0,968000.0,0.0,0.0,0.0,0.0,200000.0,0.0,2660.0
16,2015-07-01,1752.0,0.0,985305.0,0.0,0.0,0.0,0.0,200000.0,0.0,2660.0
17,2015-07-01,51000.0,0.0,986000.0,0.0,0.0,3.0,0.0,200000.0,0.0,2660.0
17,2016-07-01,242177.0,0.0,780475.0,0.0,0.0,3.0,0.0,200000.0,0.0,2660.0
18,2016-07-01,52000.0,0.0,782000.0,0.0,0.0,3.0,0.0,200000.0,0.0,2660.0
18,2017-07-01,-307762.0,0.0,731707.0,0.0,0.0,3.0,0.0,200000.0,0.0,2660.0
