Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2010-10-01,1150441.0,0.0,3762608.0,0.0,0.0,0.0,0.0,540000.0,0.0,0.0
13,2011-10-01,623645.0,0.0,2688018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2011-10-01,623645.0,0.0,2688018.0,0.0,0.0,0.0,0.0,540000.0,0.0,0.0
14,2012-10-01,0.0,0.0,2877164.0,0.0,0.0,0.0,0.0,540000.0,0.0,8000.0
14,2012-10-01,1006255.0,0.0,3191022.0,0.0,0.0,0.0,0.0,540000.0,0.0,0.0
14,2013-10-01,543009.0,0.0,2900355.0,0.0,0.0,0.0,0.0,540000.0,0.0,8000.0
16,2013-10-01,3000000.0,0.0,2900355.0,0.0,0.0,0.0,0.0,540000.0,0.0,8000.0
16,2014-10-01,645082.0,0.0,3025814.0,0.0,0.0,0.0,0.0,540000.0,0.0,8000.0
17,2014-10-01,645082.0,0.0,3025814.0,0.0,0.0,0.0,0.0,540000.0,0.0,8000.0
17,2015-10-01,1921812.0,0.0,2916170.0,0.0,0.0,0.0,0.0,540000.0,0.0,8000.0
18,2015-10-01,1921812.0,0.0,2916170.0,0.0,0.0,3.0,0.0,540000.0,0.0,8000.0
18,2016-10-01,1157925.0,0.0,2365940.0,0.0,0.0,2.0,0.0,0.0,0.0,8000.0
19,2016-10-01,1157925.0,0.0,2365940.0,0.0,0.0,3.0,0.0,540000.0,0.0,8000.0
19,2017-10-01,1343772.0,0.0,2664452.0,0.0,0.0,2.0,0.0,0.0,0.0,8000.0
