Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-07-01,0.0,0.0,90452008.0,461904987.0,0.0,0.0,0.0,0.0,0.0,8700 Horsens
13,2012-07-01,0.0,0.0,91451983.0,509280733.0,0.0,0.0,0.0,0.0,0.0,8700 Horsens
14,2012-07-01,0.0,0.0,91251983.0,509280733.0,0.0,0.0,0.0,0.0,0.0,8700 Horsens
14,2013-07-01,2000000.0,0.0,93519009.0,516729220.0,0.0,0.0,0.0,0.0,0.0,8700 Horsens
15,2013-07-01,2000000.0,0.0,93519009.0,516729220.0,0.0,0.0,0.0,0.0,0.0,8700 Horsens
15,2014-07-01,6000000.0,0.0,103965079.0,561401175.0,0.0,0.0,0.0,0.0,0.0,8700 Horsens
16,2014-07-01,6000000.0,0.0,103965079.0,561401175.0,0.0,0.0,0.0,0.0,0.0,8700 Horsens
16,2015-07-01,5000000.0,0.0,103177961.0,583026297.0,0.0,0.0,0.0,0.0,0.0,8700 Horsens
18,2015-07-01,5000000.0,0.0,103177961.0,583026297.0,0.0,0.0,0.0,0.0,0.0,8700 Horsens
18,2016-07-01,0.0,0.0,165106781.0,849691403.0,0.0,0.0,0.0,0.0,0.0,8700 Horsens
