Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-124853.701649175,0.0,116920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,308334.0,0.0,215595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,0.0,215595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0
14,2013-01-01,196000.0,19854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0
15,2013-01-01,196000.0,19854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0
15,2014-01-01,100000.0,69311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0
16,2014-01-01,100000.0,69311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0
16,2015-01-01,100000.0,45593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0
17,2015-01-01,100000.0,45593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0
17,2016-01-01,70000.0,173211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0
18,2016-01-01,-588439.0,0.0,173209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2017-01-01,243482.0,0.0,547177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2017-01-01,0.0,0.0,547177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2018-01-01,-201624.0,0.0,45456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
