Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2013-01-01,183912.0,0.0,-10009.0,0.0,488586.0,0.0,4109.0,80000.0,0.0,5500.0
15,2013-01-01,184000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
15,2014-01-01,238266.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,5500.0
16,2014-01-01,238000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
16,2015-01-01,143125.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,5500.0
17,2015-01-01,0.0,0.0,-7000.0,0.0,0.0,0.0,0.0,80000.0,0.0,5500.0
17,2016-01-01,193522.0,0.0,-6478.0,0.0,0.0,0.0,0.0,80000.0,0.0,5500.0
18,2016-01-01,400000.0,0.0,-6478.0,0.0,0.0,0.0,0.0,80000.0,0.0,5500.0
18,2017-01-01,395000.0,0.0,-5000.0,0.0,0.0,0.0,0.0,80000.0,0.0,5500.0
19,2017-01-01,300000.0,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
19,2018-01-01,595000.0,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
