Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,291212.0,0.0,3957687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,435171.0,0.0,3267920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,435171.0,0.0,3267920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2013-01-01,344482.0,0.0,3198784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2013-01-01,344482.0,0.0,3198784.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0
15,2014-01-01,141417.0,0.0,3063477.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0
16,2014-01-01,141417.0,0.0,3063477.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0
16,2015-01-01,102132.0,0.0,3764140.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0
17,2015-01-01,102132.0,0.0,3764140.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0
17,2016-01-01,135208.0,0.0,3650412.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0
18,2016-01-01,135208.0,0.0,3650412.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0
18,2017-01-01,126951.0,0.0,3655762.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0
19,2017-01-01,-414585.0,0.0,2961490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2018-01-01,233151.0,0.0,4309588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
