Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,-3436.0,-13170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2013-01-01,28155.0,-5281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2013-01-01,28155.0,-5281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2014-01-01,53092.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2014-01-01,24937.0,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0
16,2015-01-01,383647.0,0.0,-6209.0,0.0,0.0,0.0,0.0,80000.0,0.0,3400.0
17,2015-01-01,383647.0,0.0,-6209.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0
17,2016-01-01,384810.0,0.0,-5313.0,0.0,0.0,0.0,0.0,80000.0,0.0,3400.0
18,2016-01-01,0.0,0.0,-5313.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0
18,2017-01-01,442562.0,0.0,-5314.0,0.0,0.0,0.0,0.0,80000.0,0.0,3400.0
19,2016-01-01,1009945.0,0.0,-5314.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0
19,2018-01-01,132100.0,0.0,-5312.0,0.0,0.0,0.0,0.0,80000.0,0.0,3400.0
