Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,-164173.0,-3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2013-01-01,120455.0,-3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2014-01-01,0.0,-3919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.0
16,2015-01-01,675194.0,-4500.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,3150.0
17,2015-01-01,576654.0,0.0,-4500.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.0
17,2016-01-01,887299.0,0.0,-5300.0,0.0,0.0,0.0,0.0,80000.0,0.0,3150.0
18,2016-01-01,0.0,0.0,-5300.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.0
18,2017-01-01,965701.0,0.0,-5301.0,0.0,0.0,0.0,0.0,80000.0,0.0,3150.0
19,2017-01-01,1172747.0,0.0,-5301.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.0
19,2018-01-01,1081166.0,0.0,-5456.0,0.0,0.0,0.0,0.0,80000.0,0.0,3150.0
