Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-10-01,40559.0,150108.0,0.0,240000.0,0.0,0.0,0.0,125000.0,0.0,0.0
12,2011-10-01,81440.0,163890.0,0.0,244800.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2011-10-01,81440.0,163890.0,0.0,244800.0,0.0,0.0,0.0,125000.0,0.0,5672.0
14,2012-10-01,139329.0,195228.0,0.0,244800.0,0.0,0.0,0.0,134422.0,0.0,5672.0
15,2012-10-01,139329.0,0.0,195228.0,0.0,0.0,0.0,0.0,0.0,0.0,5672.0
15,2013-10-01,206094.0,0.0,207547.0,0.0,0.0,0.0,0.0,125000.0,0.0,5672.0
16,2013-10-01,206000.0,0.0,207000.0,0.0,0.0,0.0,0.0,0.0,0.0,5672.0
16,2014-10-01,398979.0,0.0,217378.0,0.0,0.0,0.0,0.0,125000.0,0.0,5672.0
16,2014-10-01,399000.0,0.0,218000.0,0.0,0.0,0.0,0.0,0.0,0.0,5672.0
16,2015-10-01,138010.0,0.0,212646.0,0.0,0.0,0.0,0.0,125000.0,0.0,5672.0
17,2015-10-01,137882000.0,0.0,212646000.0,0.0,0.0,0.0,0.0,0.0,0.0,5672.0
17,2016-10-01,141108.0,0.0,172612.0,0.0,0.0,0.0,0.0,125000.0,0.0,5672.0
18,2016-10-01,141108.0,0.0,172612.0,0.0,0.0,0.0,0.0,125000.0,0.0,5672.0
18,2017-10-01,187737.0,0.0,212450.0,0.0,0.0,0.0,0.0,125000.0,0.0,5672.0
