Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,54000.0,0.0,-8000.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
13,2012-01-01,-6290.0,0.0,-8100.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-01-01,-6000.0,0.0,-8000.0,0.0,0.0,0.0,0.0,125000.0,0.0,2830.0
14,2013-01-01,38492.0,0.0,-9350.0,0.0,0.0,0.0,0.0,-523690.0,0.0,2830.0
15,2013-01-01,38000.0,0.0,-10000.0,0.0,0.0,0.0,0.0,125000.0,0.0,2830.0
15,2014-01-01,46149.0,0.0,-10750.0,0.0,0.0,0.0,0.0,-485198.0,0.0,2830.0
18,2016-01-01,143000.0,0.0,-11000.0,0.0,0.0,0.0,0.0,125000.0,0.0,2830.0
18,2017-01-01,-154255.0,0.0,57688.0,0.0,0.0,0.0,0.0,125000.0,0.0,2830.0
19,2017-01-01,-154000.0,0.0,58000.0,0.0,0.0,0.0,0.0,125000.0,0.0,2830.0
19,2018-01-01,100819.0,0.0,-19375.0,0.0,0.0,0.0,0.0,125000.0,0.0,2830.0
