Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
15,2013-01-01,-53890.0,521750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.0
15,2014-01-01,128135.0,662756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.0
16,2014-01-01,128135.0,662756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.0
16,2015-01-01,192181.0,736024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.0
17,2015-01-01,192181.0,736024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.0
17,2016-01-01,152105.0,740287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.0
18,2016-01-01,152105.0,740287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.0
18,2017-01-01,-336098.0,220711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.0
19,2017-01-01,-336098.0,220711.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8722.0
19,2018-01-01,334343.0,858283.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8722.0
