Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2012-01-01,732.0,-8125.0,0.0,0.0,9220.0,0.0,9133.0,9216.0,0.0,0.0
13,2012-01-01,1000.0,-8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
13,2012-07-01,-8998.0,-49900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
14,2012-07-01,-9000.0,-50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
14,2013-07-01,21773.0,-16875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
15,2013-07-01,21773.0,-16875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
15,2014-07-01,182701.0,-12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
16,2014-07-01,182701.0,-12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
16,2015-07-01,16534.0,-12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
17,2015-07-01,16534.0,-12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
17,2016-07-01,91691.0,-17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
18,2016-07-01,91691.0,-17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
18,2017-07-01,-40237.0,-75514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
19,2017-07-01,-40237.0,-75514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
19,2018-07-01,295519.0,-72406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0
