Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-07-01,50000.0,0.0,-76313.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0
12,2011-07-01,-3550305.0,0.0,-96932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2011-07-01,96600.0,0.0,-96932.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0
13,2012-07-01,17968398.0,0.0,-102053.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0
14,2012-07-01,96600.0,0.0,-102053.0,0.0,0.0,0.0,0.0,500000.0,0.0,9500.0
14,2013-07-01,22798309.0,0.0,-157763.0,0.0,0.0,0.0,0.0,500000.0,0.0,9500.0
15,2013-07-01,98400.0,0.0,-157763.0,0.0,0.0,0.0,0.0,500000.0,0.0,9500.0
15,2014-07-01,11794589.0,0.0,-167857.0,0.0,0.0,0.0,0.0,500000.0,0.0,9500.0
16,2014-07-01,99800.0,0.0,-167857.0,0.0,0.0,0.0,0.0,500000.0,0.0,9500.0
16,2015-07-01,787757.0,0.0,-174610.0,0.0,0.0,0.0,0.0,500000.0,0.0,9500.0
17,2015-07-01,787757.0,0.0,-174610.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0
17,2016-07-01,15517664.0,0.0,-158112.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0
18,2016-07-01,15517664.0,0.0,-158112.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0
18,2017-07-01,-2564391.0,0.0,-116137.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0
