Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-07-01,-1171256.0,0.0,-10987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-07-01,962934.0,0.0,-11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-07-01,962934.0,0.0,-11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2013-07-01,1938326.0,0.0,-11250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2013-07-01,-1886879.0,0.0,-11250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2014-07-01,2865963.0,0.0,-11586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2014-07-01,5935267.0,0.0,-11586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2015-07-01,3157715.0,0.0,-33825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2015-07-01,-3056515.0,0.0,-33825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2016-07-01,2468001.0,0.0,-8875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2016-07-01,-2364601.0,0.0,-8875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2017-07-01,-6173238.0,0.0,-15130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2017-07-01,-6279038.0,0.0,-15130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2018-07-01,-1707586.0,0.0,-14350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
