Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-72000.0,542000.0,0.0,0.0,0.0,0.0,0.0,8367000.0,0.0,DK-8520
13,2012-01-01,69000.0,479000.0,0.0,0.0,0.0,0.0,0.0,8367000.0,0.0,DK-8520
14,2012-01-01,69000.0,479000.0,0.0,0.0,0.0,0.0,0.0,8367000.0,0.0,DK-8520
14,2013-01-01,191000.0,204000.0,0.0,0.0,0.0,0.0,0.0,8367000.0,0.0,DK-8520
15,2013-01-01,191000.0,204000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DK-8520
15,2014-01-01,77000.0,77000.0,0.0,0.0,0.0,0.0,0.0,-23601000.0,0.0,DK-8520
16,2014-01-01,77000.0,77000.0,0.0,0.0,0.0,0.0,0.0,8367000.0,0.0,DK-8520
16,2015-01-01,82000.0,82000.0,0.0,0.0,0.0,0.0,0.0,8367000.0,0.0,DK-8520
17,2015-01-01,82000.0,0.0,0.0,82000.0,0.0,0.0,0.0,0.0,0.0,DK-8520
17,2016-01-01,186000.0,0.0,0.0,82000.0,0.0,0.0,0.0,0.0,0.0,DK-8520
18,2016-01-01,186000.0,0.0,82000.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0
18,2017-01-01,87000.0,0.0,86000.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0
19,2017-01-01,87000.0,0.0,86000.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0
19,2018-01-01,87000.0,0.0,87000.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0
