Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,984942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0
14,2013-01-01,127937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0
15,2013-01-01,127937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
15,2014-01-01,557484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
16,2014-01-01,557484.0,-23843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
16,2015-01-01,1280069.0,-21198.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,2900.0
17,2015-01-01,1280069.0,-21198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
17,2016-01-01,-1715262.0,-24252.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,2900.0
19,2017-01-01,1123176.0,-41646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0
19,2018-01-01,-751239.0,-45135.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,2900.0
