Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,25896.0,0.0,5302763.0,0.0,0.0,0.0,0.0,585000.0,0.0,0.0
13,2012-01-01,126321.0,0.0,7487355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,0.0,0.0,7487355.0,0.0,0.0,0.0,0.0,585000.0,0.0,8220.0
14,2013-01-01,3412033.0,0.0,11412684.0,0.0,0.0,0.0,0.0,585000.0,0.0,8220.0
15,2013-01-01,3412033.0,0.0,11412684.0,0.0,0.0,0.0,0.0,585000.0,0.0,8220.0
15,2014-01-01,1473831.0,0.0,10237405.0,0.0,0.0,0.0,0.0,585000.0,0.0,8220.0
16,2014-01-01,1473831.0,0.0,10237405.0,0.0,0.0,0.0,0.0,585000.0,0.0,8220.0
16,2015-01-01,-7044600.0,0.0,-1617730.0,0.0,0.0,0.0,0.0,585000.0,0.0,8220.0
17,2015-01-01,-7044600.0,0.0,-1617730.0,0.0,0.0,10.0,0.0,585000.0,0.0,8220.0
17,2016-01-01,1884795.0,0.0,9253698.0,0.0,0.0,8.0,0.0,0.0,0.0,8220.0
18,2016-01-01,1884795.0,0.0,9253698.0,0.0,0.0,14.0,0.0,585000.0,0.0,8220.0
18,2017-01-01,1488877.0,0.0,9462923.0,0.0,0.0,18.0,0.0,0.0,0.0,8220.0
19,2017-01-01,1488877.0,0.0,9462923.0,0.0,0.0,18.0,0.0,600000.0,0.0,8220.0
19,2018-01-01,1360362.0,0.0,10654614.0,0.0,0.0,20.0,0.0,0.0,0.0,8220.0
