Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-05-01,-57086.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2011-05-01,-462801.0,5483.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0
13,2011-05-01,-462801.0,5483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
13,2012-05-01,-631157.0,84688.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,4000.0
14,2012-05-01,-631157.0,0.0,84688.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
14,2013-05-01,-1422808.0,0.0,1374980.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
15,2013-05-01,-1422808.0,0.0,1374980.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
15,2014-05-01,129016.0,0.0,1167073.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
16,2014-05-01,129016.0,0.0,1167073.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
16,2015-05-01,281980.0,0.0,1881428.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
17,2015-05-01,281980.0,1639691.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4000.0
17,2016-05-01,0.0,1680609.0,0.0,0.0,0.0,3.0,0.0,500000.0,0.0,4000.0
18,2016-05-01,192562.0,0.0,1680609.0,0.0,0.0,3.0,0.0,0.0,0.0,4000.0
18,2017-05-01,69064.0,0.0,2117810.0,0.0,0.0,3.0,0.0,500000.0,0.0,4000.0
19,2017-05-01,69064.0,0.0,2117810.0,0.0,0.0,3.0,0.0,0.0,0.0,4000.0
19,2018-05-01,97723.0,0.0,1737596.0,0.0,0.0,3.0,0.0,500000.0,0.0,4000.0
