Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,0.0,0.0,3428989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,419247.0,0.0,3455226.0,0.0,0.0,0.0,0.0,500500.0,0.0,0.0
14,2012-01-01,419247.0,0.0,3455226.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
14,2013-01-01,781411.0,0.0,3438871.0,0.0,0.0,0.0,0.0,500500.0,0.0,4700.0
15,2013-01-01,781411.0,0.0,3438871.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
15,2014-01-01,967328.0,0.0,3393942.0,0.0,0.0,0.0,0.0,500500.0,0.0,4700.0
16,2014-01-01,967328.0,0.0,3393942.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
16,2015-01-01,1206577.0,0.0,3554039.0,0.0,0.0,0.0,0.0,500500.0,0.0,4700.0
17,2015-01-01,1206577.0,0.0,3554038.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
17,2016-01-01,1263678.0,0.0,3607552.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
18,2016-01-01,1263678.0,0.0,3607552.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
18,2017-01-01,1339192.0,0.0,3654052.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
19,2017-01-01,1339192.0,0.0,3654052.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
19,2018-01-01,1024440.0,0.0,3176429.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0
