Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-07-01,774161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2011-07-01,318046.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
13,2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0
13,2012-07-01,742387.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,2750.0
14,2012-07-01,691419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0
14,2013-07-01,436381.0,0.0,25000.0,0.0,0.0,0.0,0.0,125000.0,0.0,2750.0
15,2013-07-01,398289.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0
15,2014-07-01,1575511.0,0.0,-1250.0,0.0,0.0,0.0,0.0,125000.0,0.0,2750.0
16,2014-07-01,1562429.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0
16,2015-07-01,92107.0,0.0,-1250.0,0.0,0.0,0.0,0.0,125000.0,0.0,2750.0
17,2015-07-01,78902.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0
17,2016-07-01,1984557.0,0.0,-1250.0,0.0,0.0,0.0,0.0,125000.0,0.0,2750.0
18,2016-07-01,1971203.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0
18,2017-07-01,294298.0,0.0,-1250.0,0.0,0.0,0.0,0.0,125000.0,0.0,2750.0
19,2017-07-01,280804.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0
19,2018-07-01,358750.0,0.0,-1250.0,0.0,0.0,0.0,0.0,125000.0,0.0,2750.0
