Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-07-01,2513896.0,-25192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2011-07-01,3851461.0,-24716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2011-07-01,3851461.0,-24717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
13,2012-07-01,-1754378.0,-23989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
14,2012-07-01,-1754378.0,-23989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
14,2013-07-01,9950751.0,-26665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
15,2013-07-01,9950751.0,-26665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
15,2014-07-01,1447201.0,-24006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
16,2014-07-01,1447201.0,-24005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
16,2015-07-01,-2134270.0,-24068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
17,2015-07-01,-2134270.0,-24068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
17,2016-07-01,4930546.0,-35306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
18,2016-07-01,4930546.0,-35306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
18,2017-07-01,1667837.0,96565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
19,2017-07-01,1667837.0,96566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
19,2018-07-01,4065011.0,213268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0
