Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,120000.0,984000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.0
13,2012-01-01,54940.0,827081.0,0.0,0.0,0.0,0.0,0.0,34567.0,0.0,4281.0
14,2012-01-01,54000.0,826000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.0
14,2013-01-01,74552.0,1095183.0,0.0,0.0,0.0,0.0,0.0,89508.0,0.0,4281.0
15,2013-01-01,74000.0,1095000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.0
15,2014-01-01,82537.0,897160.0,0.0,0.0,0.0,0.0,0.0,14060.0,0.0,4281.0
16,2014-01-01,83000.0,899000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.0
16,2015-01-01,414006.0,1330852.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,4281.0
17,2015-01-01,417000.0,1333000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.0
17,2016-01-01,-27318.0,761156.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,4281.0
18,2016-01-01,-28000.0,761000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.0
18,2017-01-01,326952.0,1421083.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,4281.0
19,2017-01-01,326000.0,1420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.0
19,2018-01-01,-216414.0,657270.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,4281.0
