Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,292470.0,0.0,-4375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2013-01-01,452735.0,0.0,-6250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2013-01-01,452735.0,0.0,-6250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2014-01-01,543855.0,0.0,-6250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2014-01-01,499800.0,0.0,-6250.0,0.0,0.0,0.0,0.0,125000.0,0.0,6270.0
16,2015-01-01,479177.0,0.0,-6875.0,0.0,0.0,0.0,0.0,125000.0,0.0,6270.0
17,2015-01-01,101200.0,0.0,-6875.0,0.0,0.0,0.0,0.0,125000.0,0.0,6270.0
17,2016-01-01,455863.0,0.0,-6875.0,0.0,0.0,0.0,0.0,125000.0,0.0,6270.0
18,2016-01-01,103400.0,0.0,-6875.0,0.0,0.0,0.0,0.0,125000.0,0.0,6270.0
18,2017-01-01,632644.0,0.0,-9564.0,0.0,0.0,0.0,0.0,125000.0,0.0,6270.0
19,2017-01-01,105800.0,0.0,-9564.0,0.0,0.0,0.0,0.0,125000.0,0.0,6270.0
19,2018-01-01,477012.0,0.0,-7262.0,0.0,0.0,0.0,0.0,125000.0,0.0,6270.0
