Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
15,2013-01-01,12499.0,38840.0,0.0,64183.0,0.0,0.0,0.0,0.0,0.0,2900.0
15,2014-01-01,2991.0,38725.0,0.0,100600.0,0.0,0.0,0.0,0.0,0.0,2900.0
16,2014-01-01,2991.0,38725.0,0.0,100600.0,0.0,0.0,0.0,0.0,0.0,2900.0
16,2015-01-01,2074.0,19805.0,0.0,29191.0,0.0,0.0,0.0,0.0,0.0,2900.0
17,2015-01-01,2074.0,19805.0,0.0,29191.0,0.0,0.0,0.0,0.0,0.0,2900.0
17,2016-01-01,9264.0,28549.0,0.0,40955.0,0.0,0.0,0.0,0.0,0.0,2900.0
18,2016-01-01,9264.0,28549.0,0.0,40955.0,0.0,0.0,0.0,0.0,0.0,2900.0
18,2017-01-01,86992.0,161976.0,0.0,168080.0,0.0,0.0,0.0,0.0,0.0,2900.0
19,2017-01-01,86992.0,111419.0,0.0,168080.0,0.0,0.0,0.0,0.0,0.0,2900.0
19,2018-01-01,76828.0,102376.0,0.0,159800.0,0.0,0.0,0.0,0.0,0.0,2900.0
