Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,1125001.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-01-01,1125001.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,6900.0
14,2013-01-01,-152138.0,0.0,-505.0,0.0,0.0,0.0,0.0,125000.0,0.0,6900.0
15,2013-01-01,2357949.0,0.0,-505.0,0.0,0.0,0.0,0.0,0.0,0.0,6900.0
15,2014-01-01,524981.0,0.0,4245.0,0.0,0.0,0.0,0.0,125000.0,0.0,6900.0
16,2014-01-01,74800.0,0.0,4245.0,0.0,0.0,0.0,0.0,125000.0,0.0,6900.0
16,2015-01-01,1325653.0,0.0,-982.0,0.0,0.0,0.0,0.0,125000.0,0.0,6900.0
17,2015-01-01,150000.0,0.0,-982.0,0.0,0.0,0.0,0.0,125000.0,0.0,6900.0
17,2016-01-01,1291987.0,0.0,-634.0,0.0,0.0,0.0,0.0,125000.0,0.0,6900.0
18,2016-01-01,448612.0,0.0,-634.0,0.0,0.0,0.0,0.0,125000.0,0.0,6900.0
18,2017-01-01,3503950.0,0.0,-20.0,0.0,0.0,0.0,0.0,125000.0,0.0,6900.0
19,2017-01-01,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,125000.0,0.0,6900.0
19,2018-01-01,2615756.0,0.0,-15.0,0.0,0.0,0.0,0.0,125000.0,0.0,6900.0
