Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-07-01,508150.0,0.0,2340380.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0
14,2013-07-01,504118.0,0.0,2279351.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0
15,2013-07-01,504118.0,0.0,2279351.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0
15,2014-07-01,422630.0,0.0,2112899.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0
16,2014-07-01,422630.0,0.0,2112899.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0
16,2015-07-01,423948.0,0.0,2263190.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0
17,2015-07-01,423948.0,0.0,2263190.0,0.0,0.0,3.0,0.0,0.0,0.0,5250.0
17,2016-07-01,413972.0,0.0,2121524.0,0.0,0.0,3.0,0.0,0.0,0.0,5250.0
18,2016-07-01,413972.0,0.0,2121524.0,0.0,0.0,3.0,0.0,0.0,0.0,5250.0
18,2017-07-01,463880.0,0.0,1895407.0,0.0,0.0,2.0,0.0,0.0,0.0,5250.0
