Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,1145034.0,0.0,3884131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,1549617.0,0.0,5888517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,1549617.0,0.0,5888517.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.0
14,2013-01-01,1181008.0,0.0,5431861.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.0
15,2013-01-01,1181008.0,0.0,5431861.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.0
15,2014-01-01,612223.0,0.0,6366719.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.0
16,2014-01-01,612223.0,0.0,6366719.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.0
16,2015-01-01,386212.0,0.0,5277726.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.0
17,2015-01-01,386212.0,0.0,5277726.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.0
17,2016-01-01,1619122.0,0.0,7033559.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.0
18,2016-01-01,1619122.0,0.0,7033559.0,0.0,0.0,10.0,0.0,0.0,0.0,8382.0
18,2017-01-01,1536413.0,0.0,6580244.0,0.0,0.0,8.0,0.0,0.0,0.0,8382.0
19,2017-01-01,1536413.0,0.0,6580244.0,0.0,0.0,8.0,0.0,0.0,0.0,8382.0
19,2018-01-01,1560293.0,0.0,7228098.0,0.0,0.0,7.0,0.0,0.0,0.0,8382.0
