Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,50000.0,0.0,813279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,852767.0,0.0,725477.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-01-01,852767.0,0.0,725477.0,0.0,0.0,0.0,0.0,0.0,0.0,8220.0
14,2013-01-01,397317.0,0.0,633692.0,0.0,0.0,0.0,0.0,125000.0,0.0,8220.0
15,2013-01-01,397317.0,0.0,633692.0,0.0,0.0,0.0,0.0,0.0,0.0,8220.0
15,2014-01-01,633769.0,0.0,659857.0,0.0,0.0,0.0,0.0,125000.0,0.0,8220.0
17,2015-01-01,982115.0,0.0,911523.0,0.0,0.0,1.0,0.0,0.0,0.0,8220.0
17,2016-01-01,377230.0,0.0,895285.0,0.0,0.0,1.0,0.0,0.0,0.0,8220.0
19,2017-01-01,1201695.0,0.0,953726.0,0.0,0.0,1.0,0.0,0.0,0.0,8220.0
19,2018-01-01,-894439.0,0.0,713561.0,0.0,0.0,1.0,0.0,0.0,0.0,8220.0
