Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-1353470.0,0.0,-208120.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
13,2012-01-01,339099.0,0.0,-17000.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-01-01,0.0,-17000.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1264.0
14,2013-01-01,1404913.0,-24000.0,0.0,0.0,0.0,0.0,0.0,98255.0,0.0,1264.0
15,2013-01-01,1624900.0,-24000.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1264.0
15,2014-01-01,2276963.0,-21250.0,0.0,0.0,0.0,0.0,0.0,861606.0,0.0,1264.0
16,2014-01-01,191500.0,-21250.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1264.0
16,2015-01-01,2725484.0,-39000.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1264.0
18,2016-01-01,2452706.0,-51286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960.0
18,2017-01-01,174597.0,-34917.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,2960.0
19,2017-01-01,174597.0,-34917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960.0
19,2018-01-01,-16963.0,-5524.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,2960.0
