Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-452928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,94073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,94073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0
14,2013-01-01,276018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0
15,2013-01-01,276018.0,368029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0
15,2014-01-01,306206.0,440395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0
16,2014-01-01,306206.0,440395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0
16,2015-01-01,295103.0,439238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0
17,2015-01-01,0.0,439238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0
17,2016-01-01,0.0,864231.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,2860.0
18,2016-01-01,328504.0,864231.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2860.0
18,2017-01-01,0.0,1318172.0,0.0,0.0,0.0,1.0,0.0,125000.0,0.0,2860.0
19,2017-01-01,1044958.0,1318172.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2860.0
19,2018-01-01,0.0,1568642.0,0.0,0.0,0.0,1.0,0.0,125000.0,0.0,2860.0
