Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,1290000.0,-447000.0,0.0,232000.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,-2211040.0,-3779041.0,0.0,232000.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,-2211000.0,-7078000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
14,2013-01-01,1520303.0,-790426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
15,2013-01-01,1520303.0,-790426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
15,2014-01-01,426156.0,930424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
16,2014-01-01,426156.0,930424.0,0.0,110000.0,0.0,0.0,0.0,0.0,0.0,2920.0
16,2015-01-01,1572598.0,-295669.0,0.0,110000.0,0.0,0.0,0.0,0.0,0.0,2920.0
17,2015-01-01,1549253.0,96607.0,0.0,110000.0,0.0,0.0,0.0,0.0,0.0,2920.0
17,2016-01-01,657394.0,953810.0,0.0,228116.0,0.0,0.0,0.0,0.0,0.0,2920.0
18,2016-01-01,657394.0,0.0,953810.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
18,2017-01-01,2873107.0,0.0,2448444.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
19,2017-01-01,2873107.0,-4349764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
19,2018-01-01,-534946.0,-4349764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
