Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-47837.0,0.0,328724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,-10282.0,0.0,643567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,-10282.0,0.0,643567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2013-01-01,-385110.0,0.0,281362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2013-01-01,-385110.0,0.0,281362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2014-01-01,-600509.0,0.0,215275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2014-01-01,-600509.0,0.0,215275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2015-01-01,-750484.0,0.0,100353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2015-01-01,-750484.0,0.0,100353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2016-01-01,783712.0,0.0,1497981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2016-01-01,783712.0,0.0,1497981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2017-01-01,-675189.0,0.0,214567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2017-01-01,-675189.0,0.0,223423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2018-01-01,-3790304.0,0.0,-182026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
