Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2013-06-18,-106118.0,0.0,-113388.0,0.0,43186180.0,0.0,43186180.0,0.0,0.0,6400.0
16,2013-07-01,-106118.0,0.0,-113388.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0
16,2014-07-01,86278.0,-19320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0
16,2014-07-01,86278.0,0.0,-19320.0,0.0,0.0,0.0,0.0,-106118.0,0.0,6400.0
16,2015-01-01,42.0,-25500.0,0.0,0.0,0.0,0.0,0.0,-19839.0,0.0,6400.0
17,2015-01-01,42.0,0.0,-25500.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0
17,2016-01-01,-30479.0,0.0,-22000.0,0.0,0.0,0.0,0.0,-19798.0,0.0,6400.0
18,2016-01-01,-30479.0,0.0,-22000.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0
18,2017-01-01,-14500.0,0.0,-14500.0,0.0,0.0,0.0,0.0,-50276.0,0.0,6400.0
19,2017-01-01,-14500.0,0.0,-14500.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0
19,2018-01-01,208017.0,0.0,209962.0,0.0,0.0,0.0,0.0,-64776.0,0.0,6400.0
