Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-05-01,-48000.0,0.0,2099000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2011-05-01,-159585.0,0.0,1922888.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
13,2011-05-01,-158000.0,0.0,1924000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-05-01,18106.0,0.0,2484554.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-05-01,19000.0,0.0,2485000.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0
14,2013-05-01,113363.0,0.0,4216942.0,0.0,0.0,0.0,0.0,125000.0,0.0,2610.0
15,2013-05-01,113363.0,0.0,4216942.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0
15,2014-05-01,380515.0,0.0,5659023.0,0.0,0.0,0.0,0.0,125000.0,0.0,2610.0
16,2014-05-01,380515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0
16,2015-05-01,233568.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,2610.0
17,2015-05-01,233568.0,0.0,5444213.0,0.0,0.0,15.0,0.0,0.0,0.0,2610.0
17,2016-05-01,-146261.0,0.0,5257520.0,0.0,0.0,15.0,0.0,125000.0,0.0,2610.0
18,2016-05-01,-146261.0,0.0,5332027.0,0.0,0.0,15.0,0.0,125000.0,0.0,2750.0
18,2017-05-01,331557.0,0.0,4597167.0,0.0,0.0,12.0,0.0,0.0,0.0,2750.0
19,2017-05-01,331557.0,0.0,4597167.0,0.0,0.0,12.0,0.0,125000.0,0.0,2750.0
19,2018-05-01,532133.0,0.0,3982129.0,0.0,0.0,9.0,0.0,0.0,0.0,2750.0
