Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-07-01,-3634.0,0.0,-5055.0,0.0,0.0,0.0,0.0,80000.0,0.0,7000.0
14,2013-07-01,-22797.0,0.0,3250479.0,0.0,0.0,0.0,0.0,-3634.0,0.0,7000.0
15,2013-07-01,-22797.0,0.0,3250479.0,0.0,0.0,0.0,0.0,80000.0,0.0,7000.0
15,2014-07-01,40299.0,0.0,13229500.0,0.0,0.0,0.0,0.0,80000.0,0.0,7000.0
16,2014-07-01,40299.0,0.0,13180737.0,0.0,0.0,0.0,0.0,80000.0,0.0,7000.0
16,2015-07-01,233626.0,0.0,12749424.0,0.0,0.0,0.0,0.0,80000.0,0.0,7000.0
17,2015-07-01,233626.0,0.0,12749424.0,0.0,0.0,43.0,0.0,80000.0,0.0,7000.0
17,2016-07-01,-287201.0,0.0,13050949.0,0.0,0.0,40.0,0.0,0.0,0.0,7000.0
18,2016-07-01,-287201.0,0.0,13050949.0,0.0,0.0,40.0,0.0,80000.0,0.0,7000.0
18,2017-07-01,333309.0,0.0,14613130.0,0.0,0.0,42.0,0.0,0.0,0.0,7000.0
