Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,270855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,267729.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-01-01,267729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658  KÃ¸benhavn V
14,2013-01-01,320486.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1658  KÃ¸benhavn V
15,2013-01-01,320486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658  KÃ¸benhavn V
15,2014-01-01,317844.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1658  KÃ¸benhavn V
16,2014-01-01,317844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658 KÃ¸benhavn V
16,2015-01-01,363435.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1658 KÃ¸benhavn V
17,2015-01-01,363435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658 KÃ¸benhavn V
17,2016-01-01,627607.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1658 KÃ¸benhavn V
18,2016-01-01,627607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658 KÃ¸benhavn V
18,2017-01-01,445298.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1658 KÃ¸benhavn V
19,2017-01-01,445298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658 KÃ¸benhavn V
19,2018-01-01,505361.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,1658 KÃ¸benhavn V
