Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,2010-07-01,-474000.0,-804000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2011-07-01,11921.0,42438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2011-07-01,89000.0,0.0,42438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-07-01,0.0,0.0,65521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-07-01,0.0,0.0,65521.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0
14,2013-07-01,0.0,0.0,286304.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0
15,2013-07-01,0.0,0.0,286304.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0
15,2014-07-01,300000.0,0.0,310099.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0
16,2014-07-01,300000.0,0.0,310099.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0
16,2015-07-01,0.0,0.0,-11041.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0
17,2015-07-01,-99621.0,0.0,-11041.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0
17,2016-07-01,741363.0,0.0,1199652.0,0.0,0.0,0.0,0.0,200000.0,0.0,2690.0
18,2016-07-01,741363.0,0.0,1199652.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0
18,2017-07-01,-72485.0,0.0,11641.0,0.0,0.0,0.0,0.0,200000.0,0.0,2690.0
