Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2012-08-23,-27566.0,712164.0,0.0,0.0,666439.0,0.0,608039.0,80000.0,10000.0,0.0
14,2012-08-23,-27566.0,712164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2013-07-01,34236.0,1144962.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
15,2013-07-01,0.0,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
15,2014-07-01,100000.0,2076358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
16,2014-07-01,100000.0,2077000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
16,2015-07-01,0.0,1487061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
17,2015-07-01,0.0,1487000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
17,2016-07-01,0.0,1796615.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,4000.0
18,2016-07-01,103000.0,1796000.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4000.0
18,2017-07-01,0.0,3332965.0,0.0,0.0,0.0,4.0,0.0,80000.0,0.0,4000.0
19,2017-07-01,106000.0,3323000.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4000.0
19,2018-07-01,0.0,2288753.0,0.0,0.0,0.0,4.0,0.0,80000.0,0.0,4000.0
